sample	Centroid4.1	Centroid4.2	maxDistToC	minDistToC	meanDistToC	diffDistToC	diffDistRelToC	id.DmaxToC	id.DminToC	maxDistToBdC4.1	minDistToBdC4.1	meanDistToBdC4.1	diffDistToBdC4.1	diffDistRelToBdC4.1	id.DmaxToBdC4.1	id.DminToBdC4.1	maxDistToBdC4.2	minDistToBdC4.2	meanDistToBdC4.2	diffDistToBdC4.2	diffDistRelToBdC4.2	id.DmaxToBdC4.2	id.DminToBdC4.2	maxDistToBd	minDistToBd	meanDistToBd	diffDistToBd	diffRelDistToBd	id.minDistToBd	id.maxDistToBd	id.class.minDistToBd	id.class.maxDistToBd	Nsame.class	Class	Converge
OWW07	0.660618314520055	0.805312884720032	0.805312884720032	0.660618314520055	0.732965599620044	0.144694570199978	0.197409769674027	Centroid4.2	Centroid4.1	0.814130222959503	0.515784098874074	0.707878011775914	0.298346124085429	0.421465449021283	AE198.4	WYT07.4	0.82680634476168	0.711166845824048	0.798974508464966	0.115639498937632	0.144734904195886	WEL07.4	BB16.4	0.711166845824048	0.515784098874074	0.613475472349061	0.195382746949974	0.378807232282815	WYT07.4	BB16.4	C1	C2	4	1	1
OWW08	0.515384646834721	0.791768638103503	0.791768638103503	0.515384646834721	0.653576642469112	0.276383991268782	0.42287923605202	Centroid4.2	Centroid4.1	0.806780250768981	0.427638446262407	0.636658273451388	0.379141804506573	0.595518538463668	AE198.4	WYT08.4	0.827328484696382	0.677027836373638	0.792726622345587	0.150300648322744	0.189599597245797	WEL07.4	BB57.4	0.677027836373638	0.427638446262407	0.552333141318022	0.24938939011123	0.583178131645815	WYT08.4	BB57.4	C1	C2	4	1	1
OWW09	0.581402563415054	0.798049227740235	0.798049227740235	0.581402563415054	0.689725895577645	0.21664666432518	0.314105452201035	Centroid4.2	Centroid4.1	0.80907699996456	0.459335769543707	0.661059655520204	0.349741230420852	0.529061526445193	AE198.4	WYT09.4	0.82430950809588	0.686350407588997	0.790322134421032	0.137959100506883	0.174560593077591	WEL14.4	SAC14.4	0.686350407588997	0.459335769543707	0.572843088566352	0.22701463804529	0.494223731521715	WYT09.4	SAC14.4	C1	C2	4	1	1
OWW11	0.702960789358978	0.801170678520933	0.801170678520933	0.702960789358978	0.752065733939955	0.0982098891619546	0.130586841987134	Centroid4.2	Centroid4.1	0.815694503484372	0.594207709797442	0.735709272400386	0.22148679368693	0.301052062269501	AE198.4	WYT23.4	0.82672158410411	0.732078869127312	0.803705266061949	0.0946427149767984	0.117757987875998	SAC11.4	BB16.4	0.732078869127312	0.594207709797442	0.663143289462377	0.13787115932987	0.23202519431609	WYT23.4	BB16.4	C1	C2	2	none	0
OWW12	0.714674281600207	0.798081651111786	0.798081651111786	0.714674281600207	0.756377966355996	0.0834073695115787	0.11027207721744	Centroid4.2	Centroid4.1	0.818846026071977	0.501459135938646	0.755053489044196	0.317386890133331	0.420350206625896	AE198.4	WiW26.4	0.828422468358902	0.627918079632606	0.792736535482334	0.200504388726296	0.252926892797114	WEL02.4	BB16.4	0.627918079632606	0.501459135938646	0.564688607785626	0.12645894369396	0.252181951889759	WiW26.4	BB16.4	C1	C2	4	1	1
OWW13	0.690449145510896	0.792562774619269	0.792562774619269	0.690449145510896	0.741505960065082	0.102113629108374	0.137711137344616	Centroid4.2	Centroid4.1	0.816785542026457	0.4068416390855	0.730562170700745	0.409943902940957	0.561134862140131	AE198.4	BB15.4	0.829070964864232	0.650054303689236	0.798601718476752	0.179016661174997	0.22416262954762	WEL23.4	BB06.4	0.650054303689236	0.4068416390855	0.528447971387368	0.243212664603736	0.597806717007703	BB15.4	BB06.4	C1	C2	4	1	1
OWW14	0.770803193138874	0.816695364512585	0.816695364512585	0.770803193138874	0.793749278825729	0.0458921713737103	0.0578169613477987	Centroid4.2	Centroid4.1	0.826233755247548	0.298533116260939	0.787399070148642	0.527700638986609	0.670181943302259	AE198.4	WYT14.4	0.830445052282038	0.778126981149214	0.819108921772159	0.0523180711328234	0.0638719341740683	WEL07.4	PH05.4	0.778126981149214	0.298533116260939	0.538330048705077	0.479593864888275	1.60650138549144	WYT14.4	PH05.4	C1	C2	4	1	1
OWW15	0.671760063748074	0.799826730106179	0.799826730106179	0.671760063748074	0.735793396927126	0.128066666358106	0.174052481162439	Centroid4.2	Centroid4.1	0.813790288698624	0.517134231214222	0.712836266500665	0.296656057484402	0.416162969570412	AE198.4	SAC01.4	0.827880097559354	0.70796156840437	0.790405227228126	0.119918529154985	0.151717783516599	WEL07.4	BB16.4	0.70796156840437	0.517134231214222	0.612547899809296	0.190827337190148	0.369009293277857	SAC01.4	BB16.4	C1	C2	4	1	1
OWW16	0.6352591098839	0.779793579870926	0.779793579870926	0.6352591098839	0.707526344877413	0.144534469987026	0.204281396775506	Centroid4.2	Centroid4.1	0.810982932143741	0.502120611667994	0.70556980891821	0.308862320475747	0.437748776339083	AE198.4	WYT16.4	0.821792261834211	0.620438099093699	0.785276763252731	0.201354162740512	0.256411716432909	WEL14.4	BB16.4	0.620438099093699	0.502120611667994	0.561279355380846	0.118317487425705	0.235635591681182	WYT16.4	BB16.4	C1	C2	4	1	1
PH01	0.437800081631844	0.782139985417429	0.782139985417429	0.437800081631844	0.609970033524636	0.344339903785585	0.564519377773133	Centroid4.2	Centroid4.1	0.807620506857592	0.360578538540157	0.61991643910596	0.447041968317436	0.721132623877756	AE198.4	WiW11.4	0.823117369602137	0.597086951104006	0.787797584866077	0.226030418498131	0.286914332869597	PH07.4	BB57.4	0.597086951104006	0.360578538540157	0.478832744822081	0.236508412563849	0.655913725540574	WiW11.4	BB57.4	C1	C2	4	2	1
PH02	0.539137195943147	0.786961378505638	0.786961378505638	0.539137195943147	0.663049287224392	0.247824182562491	0.37376434503069	Centroid4.2	Centroid4.1	0.807579544993683	0.465328835430456	0.661112996535029	0.342250709563226	0.517688672521948	AE198.4	LW08.4	0.825321437403629	0.533793072061545	0.774361438229368	0.291528365342084	0.376475830212677	WEL07.4	PH02.4	0.533793072061545	0.465328835430456	0.499560953746001	0.0684642366310886	0.147130870511721	LW08.4	PH02.4	C1	C2	4	2	1
PH03	0.655837713164513	0.797823256012716	0.797823256012716	0.655837713164513	0.726830484588615	0.141985542848203	0.195348909902378	Centroid4.2	Centroid4.1	0.814177880398853	0.375932782219202	0.7020335111774	0.438245098179652	0.624250966944097	AE198.4	LW09.4	0.823303390399575	0.689766626958098	0.789731593910414	0.133536763441477	0.169091327320793	WEL14.4	PH03.4	0.689766626958098	0.375932782219202	0.53284970458865	0.313833844738897	0.834813720916481	LW09.4	PH03.4	C1	C2	4	2	1
PH04	0.690354752509614	0.799392007081705	0.799392007081705	0.690354752509614	0.744873379795659	0.109037254572091	0.146383610328514	Centroid4.2	Centroid4.1	0.813901667168062	0.515522887414442	0.734724044038539	0.29837877975362	0.406109997589746	AE198.4	BB30.4	0.82585686151105	0.530662261001204	0.772089243111934	0.295194600509846	0.38233222796895	WEL07.4	WiW17.4	0.530662261001204	0.515522887414442	0.523092574207823	0.0151393735867621	0.0293670251241264	BB30.4	WiW17.4	C1	C2	4	2	1
PH05	0.649381394283508	0.791699863246458	0.791699863246458	0.649381394283508	0.720540628764983	0.14231846896295	0.197516230565493	Centroid4.2	Centroid4.1	0.811794737218777	0.55569542019785	0.713769034553894	0.256099317020927	0.358798581366015	AE198.4	LW11.4	0.823312544465889	0.53168956925367	0.789719730140096	0.291622975212219	0.369274014669085	WEL14.4	PH05.4	0.55569542019785	0.53168956925367	0.54369249472576	0.024005850944181	0.045150125810965	PH05.4	LW11.4	C2	C1	4	2	1
PH06	0.57197697803779	0.789786726867009	0.789786726867009	0.57197697803779	0.6808818524524	0.217809748829219	0.319893602751655	Centroid4.2	Centroid4.1	0.807593251519499	0.463466104984692	0.673291303107853	0.344127146534807	0.511111824772348	AE198.4	LW12.4	0.824800181837653	0.571399218999269	0.782537595538266	0.253400962838384	0.323819538234559	WEL07.4	BB16.4	0.571399218999269	0.463466104984692	0.517432661991981	0.107933114014577	0.232882432725349	LW12.4	BB16.4	C1	C2	4	2	1
PH07	0.724586203567897	0.753599279037922	0.753599279037922	0.724586203567897	0.73909274130291	0.0290130754700255	0.0392549863483706	Centroid4.2	Centroid4.1	0.803904609225892	0.60330069092979	0.754923845752417	0.200603918296102	0.265727357037139	WiW55.4	WYM39.4	0.808114617345125	0.630330805826605	0.760334459236029	0.177783811518521	0.233823167369206	WEL14.4	BB06.4	0.630330805826605	0.60330069092979	0.616815748378197	0.0270301148968146	0.0448037194440414	WYM39.4	BB06.4	C1	C2	4	2	1
PH08	0.797698407766377	0.801463638090309	0.801463638090309	0.797698407766377	0.799581022928343	0.00376523032393272	0.00470900411085689	Centroid4.2	Centroid4.1	0.820067170982496	0.716162056149902	0.805967147134269	0.103905114832594	0.128919789351271	WiW55.4	CHE06.4	0.824252493174266	0.314810328336377	0.778511784571273	0.509442164837889	0.654379516064023	WEL14.4	PH08.4	0.716162056149902	0.314810328336377	0.515486192243139	0.401351727813525	1.27490012775146	PH08.4	CHE06.4	C2	C1	4	2	1
PH09	0.816855000042951	0.815388405261168	0.816855000042951	0.815388405261168	0.81612170265206	0.00146659478178301	0.00179702950799762	Centroid4.1	Centroid4.2	0.825535058251629	0.789470593565057	0.81880857635963	0.0360644646865714	0.0440450500004674	WiW55.4	CHE07.4	0.829688969895992	0.417008886664673	0.809797859269043	0.41268008323132	0.509608760393392	WEL02.4	WEL15.4	0.789470593565057	0.417008886664673	0.603239740114865	0.372461706900385	0.893174507333439	WEL15.4	CHE07.4	C2	C1	4	2	1
PH10	0.813316115148533	0.805914802302878	0.813316115148533	0.805914802302878	0.809615458725706	0.00740131284565437	0.00914176324807789	Centroid4.1	Centroid4.2	0.823511024680181	0.563723682705463	0.81320862802326	0.259787341974718	0.319459647896514	WiW55.4	CHE07.4	0.828093258475878	0.279670596031136	0.75224864405462	0.548422662444742	0.72904440144783	WEL02.4	BB40.4	0.563723682705463	0.279670596031136	0.4216971393683	0.284053086674327	1.01567018737538	BB40.4	CHE07.4	C2	C1	4	2	1
PH11	0.788370752100114	0.742297070860808	0.788370752100114	0.742297070860808	0.765333911480461	0.0460736812393063	0.0602007575362517	Centroid4.1	Centroid4.2	0.818862333206532	0.642008534772162	0.79684520761474	0.17685379843437	0.22194247608486	WiW55.4	WYM39.4	0.817877645477747	0.606355390682314	0.742975318824802	0.211522254795432	0.284696206503881	BB88.4	BB40.4	0.642008534772162	0.606355390682314	0.624181962727238	0.0356531440898477	0.0587990881877511	BB40.4	WYM39.4	C2	C1	4	2	1
PH12	0.816136342075484	0.80725771743098	0.816136342075484	0.80725771743098	0.811697029753232	0.0088786246445034	0.0109383480769945	Centroid4.1	Centroid4.2	0.826802282628948	0.583978266613965	0.816609515166541	0.242824016014983	0.297356339235725	WiW55.4	CHE07.4	0.829080379663091	0.325926732028764	0.756371123661975	0.503153647634327	0.665220593295928	WEL02.4	BB58.4	0.583978266613965	0.325926732028764	0.454952499321365	0.258051534585201	0.791747068363901	BB58.4	CHE07.4	C2	C1	4	2	1
PH13	0.753031993585655	0.768259111624084	0.768259111624084	0.753031993585655	0.760645552604869	0.0152271180384289	0.0200186775381554	Centroid4.2	Centroid4.1	0.814453226593138	0.550256559729543	0.772100317307915	0.264196666863596	0.342179197367476	AE198.4	WYM39.4	0.817552051140676	0.59984289513846	0.758853642573391	0.217709156002216	0.286892153886131	WEL14.4	BB06.4	0.59984289513846	0.550256559729543	0.575049727434001	0.0495863354089172	0.090114937354476	WYM39.4	BB06.4	C1	C2	4	2	1
PH14	0.780211730144414	0.761412110161688	0.780211730144414	0.761412110161688	0.770811920153051	0.0187996199827259	0.0243893737125824	Centroid4.1	Centroid4.2	0.81779427987414	0.549371367608357	0.789842773728227	0.268422912265784	0.339843474162294	AE155.4	WYM39.4	0.82022038932508	0.573587590688336	0.770924023321003	0.246632798636744	0.319918424093588	BB88.4	BB06.4	0.573587590688336	0.549371367608357	0.561479479148346	0.0242162230799795	0.0440798783988377	WYM39.4	BB06.4	C1	C2	4	2	1
PH15	0.811750523369142	0.803051000326005	0.811750523369142	0.803051000326005	0.807400761847573	0.00869952304313715	0.0107747273153794	Centroid4.1	Centroid4.2	0.824843130605798	0.600973264333527	0.81360410677881	0.223869866272271	0.27515823040595	WiW55.4	CHE07.4	0.829091846211757	0.439717650550317	0.763353533497643	0.38937419566144	0.510083701161832	WEL02.4	BB58.4	0.600973264333527	0.439717650550317	0.520345457441922	0.16125561378321	0.366725360197379	BB58.4	CHE07.4	C2	C1	4	2	1
PH17	0.818774481862333	0.808264277350616	0.818774481862333	0.808264277350616	0.813519379606475	0.0105102045117172	0.0129194273365699	Centroid4.1	Centroid4.2	0.829098469816079	0.678619708369712	0.818278977040161	0.150478761446368	0.183896648537485	WiW47.4	CHE07.4	0.825318699612175	0.295343156579767	0.767174231959343	0.529975543032408	0.690815099040623	WEL02.4	BB60.4	0.678619708369712	0.295343156579767	0.486981432474739	0.383276551789944	1.29773297011007	BB60.4	CHE07.4	C2	C1	4	2	1
PH18	0.809652905383513	0.79970740554989	0.809652905383513	0.79970740554989	0.804680155466702	0.00994549983362247	0.012359568912016	Centroid4.1	Centroid4.2	0.822863164733959	0.723223949657373	0.81429790874635	0.0996392150765865	0.122362115887029	OWW15.4	CHE06.4	0.826014560417123	0.368417465748036	0.776878981450531	0.457597094669087	0.589019790205542	WEL02.4	BB100.4	0.723223949657373	0.368417465748036	0.545820707702704	0.354806483909336	0.963055546753018	BB100.4	CHE06.4	C2	C1	4	2	1
PH19	0.814010818415476	0.802363558542667	0.814010818415476	0.802363558542667	0.808187188479071	0.0116472598728081	0.0144115868685411	Centroid4.1	Centroid4.2	0.824478621965999	0.610633514826019	0.813813402214786	0.213845107139981	0.262769212890821	AE155.4	CHE07.4	0.82891994053709	0.429543462818769	0.754143086485073	0.399376477718321	0.529576528480482	WEL02.4	BB40.4	0.610633514826019	0.429543462818769	0.520088488822394	0.18109005200725	0.421587261086208	BB40.4	CHE07.4	C2	C1	4	2	1
PH20	0.821222734370379	0.813012039174273	0.821222734370379	0.813012039174273	0.817117386772326	0.00821069519610684	0.0100483667696017	Centroid4.1	Centroid4.2	0.827275807411657	0.571358784515246	0.819740024240086	0.25591702289641	0.312192909128294	OWW15.4	CHE07.4	0.829506000356949	0.298930090042286	0.760496764343296	0.530575910314663	0.697670174537594	WEL02.4	BB40.4	0.571358784515246	0.298930090042286	0.435144437278766	0.27242869447296	0.911345841545837	BB40.4	CHE07.4	C2	C1	4	2	1
PH21	0.776837089944886	0.769615058616042	0.776837089944886	0.769615058616042	0.773226074280464	0.0072220313288438	0.00934012906324242	Centroid4.1	Centroid4.2	0.815955276788811	0.59459866421095	0.787535977298664	0.221356612577861	0.281074920966961	WiW55.4	CHE07.4	0.818713541807606	0.509761877619054	0.745674429285051	0.308951664188552	0.414325142522016	WEL02.4	BB40.4	0.59459866421095	0.509761877619054	0.552180270915002	0.0848367865918962	0.166424345006228	BB40.4	CHE07.4	C2	C1	4	2	1
PH22	0.824873789317498	0.814133034104382	0.824873789317498	0.814133034104382	0.81950341171094	0.0107407552131162	0.0131064191553418	Centroid4.1	Centroid4.2	0.829277206958183	0.571880220408762	0.822731367232517	0.257396986549421	0.312856658687084	AE155.4	CHE07.4	0.830509461676303	0.314345869608082	0.767855819616194	0.516163592068221	0.672214208555742	WEL02.4	BB40.4	0.571880220408762	0.314345869608082	0.443113045008422	0.257534350800679	0.819270668712034	BB40.4	CHE07.4	C2	C1	4	2	1
PH24	0.822622926926415	0.814231644526462	0.822622926926415	0.814231644526462	0.818427285726438	0.00839128239995235	0.0102529357785331	Centroid4.1	Centroid4.2	0.828908157160198	0.663963791140616	0.820988805722883	0.164944366019581	0.200909397143786	AE155.4	BB30.4	0.829443258754026	0.452662856409434	0.787824660755712	0.376780402344592	0.478254135867199	BB88.4	PH24.4	0.663963791140616	0.452662856409434	0.558313323775025	0.211300934731182	0.466795390298294	PH24.4	BB30.4	C2	C1	4	2	1
RDM01	0.76578517211828	0.797976213777209	0.797976213777209	0.76578517211828	0.781880692947744	0.0321910416589289	0.0411712962722823	Centroid4.2	Centroid4.1	0.82023284658454	0.589647447145372	0.781295546307605	0.230585399439167	0.29513210529474	BB23.4	WYM39.4	0.826752586165056	0.625011260013935	0.797926757937759	0.201741326151121	0.252831884811735	WEL02.4	BB06.4	0.625011260013935	0.589647447145372	0.607329353579654	0.0353638128685627	0.0599745034762172	WYM39.4	BB06.4	C1	C2	2	none	0
SAC02	0.797363430845854	0.804211385873582	0.804211385873582	0.797363430845854	0.800787408359718	0.00684795502772839	0.00855152685499302	Centroid4.2	Centroid4.1	0.819367077842559	0.708717197724734	0.804671796662388	0.110649880117826	0.137509330607558	WiW55.4	BB30.4	0.828171852383871	0.392722338558703	0.768593116750342	0.435449513825167	0.56655401191501	WEL02.4	BB100.4	0.708717197724734	0.392722338558703	0.550719768141718	0.31599485916603	0.8046266487558	BB100.4	BB30.4	C2	C1	3	2	0
SAC03	0.716055572961834	0.783862771795006	0.783862771795006	0.716055572961834	0.74995917237842	0.0678071988331718	0.0904145203239905	Centroid4.2	Centroid4.1	0.806548425434018	0.593552244677309	0.752891401569427	0.212996180756709	0.282904254601276	SAC05.4	WYM39.4	0.819787391806945	0.633486449275092	0.78037684437326	0.186300942531853	0.238732022708177	WEL14.4	AE116.4	0.633486449275092	0.593552244677309	0.613519346976201	0.0399342045977832	0.0672800161331945	WYM39.4	AE116.4	C1	C2	3	2	0
SAC04	0.773835665957081	0.792018445358583	0.792018445358583	0.773835665957081	0.782927055657832	0.0181827794015014	0.0232241040466073	Centroid4.2	Centroid4.1	0.818480107043223	0.608307787732491	0.787184804001996	0.210172319310732	0.266992348229068	AE198.4	WYM39.4	0.822222473522209	0.634033109070324	0.781411221550411	0.188189364451885	0.24083268740177	WEL14.4	BB06.4	0.634033109070324	0.608307787732491	0.621170448401408	0.025725321337833	0.0422899753325958	WYM39.4	BB06.4	C1	C2	3	2	0
SAC05	0.767008161972439	0.78422950982275	0.78422950982275	0.767008161972439	0.775618835897594	0.0172213478503112	0.0222033646596289	Centroid4.2	Centroid4.1	0.814178036389992	0.611240412188626	0.781555847766744	0.202937624201366	0.259658506530595	BB23.4	WYM39.4	0.824602696054759	0.632542028595988	0.771952613986518	0.19206066745877	0.248798519467316	WEL02.4	BB06.4	0.632542028595988	0.611240412188626	0.621891220392307	0.0213016164073619	0.0348498168357173	WYM39.4	BB06.4	C1	C2	3	2	0
SAC06	0.805827380841366	0.810638036638285	0.810638036638285	0.805827380841366	0.808232708739825	0.00481065579691953	0.00595206769646847	Centroid4.2	Centroid4.1	0.82363817130457	0.428687964248409	0.808254105454105	0.394950207056161	0.488646088391057	AE155.4	BB30.4	0.828909719250677	0.3735615501486	0.773226338271967	0.455348169102077	0.588893764430872	WEL02.4	WiW22.4	0.428687964248409	0.3735615501486	0.401124757198504	0.0551264140998092	0.147569829062655	WiW22.4	BB30.4	C2	C1	3	2	0
SAC07	0.804480818311927	0.806702048964251	0.806702048964251	0.804480818311927	0.805591433638089	0.00222123065232449	0.00275726697129003	Centroid4.2	Centroid4.1	0.825271193155915	0.526289384905524	0.809339597064871	0.29898180825039	0.369414531717798	AE155.4	BB30.4	0.829794427824094	0.389166091094151	0.776944307512262	0.440628336729943	0.567129886234464	WEL02.4	WiW32.4	0.526289384905524	0.389166091094151	0.457727737999838	0.137123293811374	0.352351597298336	WiW32.4	BB30.4	C2	C1	3	2	0
SAC08	0.783990893005632	0.792857104510679	0.792857104510679	0.783990893005632	0.788423998758156	0.00886621150504741	0.0112454865897189	Centroid4.2	Centroid4.1	0.824037054193517	0.497206452023506	0.796915361772538	0.326830602170012	0.410119590922502	AE155.4	WYM39.4	0.82931835209002	0.529756101646935	0.800159584407422	0.299562250443084	0.374378131913439	BB88.4	BB06.4	0.529756101646935	0.497206452023506	0.513481276835221	0.0325496496234297	0.0654650588120102	WYM39.4	BB06.4	C1	C2	2	none	0
SAC10	0.798665323390823	0.807108658929842	0.807108658929842	0.798665323390823	0.802886991160332	0.00844333553901833	0.0105162191341723	Centroid4.2	Centroid4.1	0.820052793192658	0.714172851509186	0.806244700760772	0.105879941683473	0.131324821835808	AE198.4	CHE06.4	0.829533767780093	0.393668743895129	0.785216132140376	0.435865023884965	0.555089237273901	WEL07.4	BB100.4	0.714172851509186	0.393668743895129	0.553920797702157	0.320504107614057	0.814146697151647	BB100.4	CHE06.4	C2	C1	4	2	1
SAC11	0.760274799426085	0.753707722190502	0.760274799426085	0.753707722190502	0.756991260808293	0.0065670772355837	0.00867523520492371	Centroid4.1	Centroid4.2	0.810587827660039	0.554245520008129	0.779107439261385	0.25634230765191	0.329020485152766	AE155.4	WYM39.4	0.816722617000364	0.579943126958204	0.760184889837595	0.23677949004216	0.311476185869395	BB88.4	BB06.4	0.579943126958204	0.554245520008129	0.567094323483166	0.0256976069500747	0.0463650242038904	WYM39.4	BB06.4	C1	C2	4	2	1
