P_obs_class1	5%_class1	95%_class1	sig_class1	P_obs_class2	5%_class2	95%_class2	sig_class2	P_obs_classmix	5%_classmix	95%_classmix	sig_classmix	high_class	prop_sig	prop_sig_class
ASV_359	3.34258547919422	1.94323616344747	4.96444591162688	1	4.13104283955849	0	5.75290327199115	0	2.66470577076507	0	4.53342628112925	0	class2	FALSE	none
ASV_360	4.74130236031267	2.90872089656436	7.22620901010067	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_361	2.38399236762938	0.997698006509488	3.62207078444183	1	3.68327535175964	2.23114892778989	4.87743453463725	1	3.53869412294853	2.26888925577273	4.69203131130589	1	class2	FALSE	none
ASV_362	4.04815517975273	0	6.82074390199251	0	0	0	0	0	4.97971338375767	0	7.75230210599745	0	classmix	FALSE	none
ASV_364	4.74130236031267	2.90872089656436	7.73703463386666	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_365	3.71965111278069	2.64023139606422	5.03098469949513	1	0	0	0	0	2.45398473944941	0	4.00148993080289	0	class1	FALSE	none
ASV_366	1.64971892776886	1.07231227522183	2.21036988812939	1	2.20706456716974	1.48605077442342	2.8590653061185	1	2.02166134383838	1.28253512682904	2.63108915996608	1	class2	FALSE	none
ASV_367	2.24397319052611	1.53212843783217	3.01130748533946	1	2.44464388598827	1.25205247715248	3.33092894818713	1	2.41339134248416	1.47986969861342	3.22432155870049	1	class2	FALSE	none
ASV_368	2.53402744712295	1.64836775880232	3.41443141966358	1	3.04485307088894	1.76391922542688	3.95668945241372	1	2.45398473944941	0.970110049990659	3.45988763001326	1	class2	FALSE	none
ASV_369	2.36972439583167	1.74279615987596	3.08100603064508	1	2.57039509129383	1.65005372109516	3.35311585104074	1	0.94990734267314	0	2.00435950848619	0	class2	FALSE	none
ASV_370	5.43444954087262	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_371	5.02898443276445	2.23577642332194	7.76438286738575	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_372	4.29501525768425	2.62103882411258	6.68721250936798	1	4.20800388069462	0	6.04058534444293	0	0	0	0	0	class1	FALSE	none
ASV_373	3.84521433575604	2.23476628795606	5.7221316133244	1	3.5350594074522	0	5.59429824181451	0	3.16733462732688	0	4.97971338375767	0	class1	FALSE	none
ASV_374	0	0	0	0	4.65429098332304	0	7.42687970556282	0	5.38517849186583	3.16733462732688	8.15776721410562	1	classmix	FALSE	none
ASV_375	2.42629474732007	1.42484620710561	3.41124771751566	1	3.03243055089038	1.53800174722994	4.09044356255571	1	3.07017087887323	1.97568230738898	4.05553878920955	1	classmix	FALSE	none
ASV_376	1.90103335604977	1.37157869497855	2.44277399977011	1	1.98392101585553	1.19984908714207	2.63974011175344	1	1.61619623573022	0.779313160619293	2.27201533162812	1	class2	FALSE	none
ASV_378	3.62207078444183	1.96871363807289	5.43444954087262	1	3.5350594074522	0	5.34743816388299	0	3.86048180788682	0	5.67286056431761	0	classmix	FALSE	none
ASV_379	2.14056389499955	1.49148173159505	2.81601149846009	1	2.69263247729959	1.89722790053393	3.44280332168803	1	1.51397748095794	0.127683119838052	2.39792442606986	1	class2	FALSE	none
ASV_380	5.43444954087262	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_381	0.772521021065916	0.506979569351424	1.03925758262032	1	1.0501527576642	0.751754454664176	1.34840378146521	1	0.564644941882495	0.207314069206059	0.859145621598701	1	class2	FALSE	none
ASV_382	4.45362028786089	0	7.22620901010067	0	0	0	0	0	4.28656620319772	0	6.77147285298572	0	class1	FALSE	none
ASV_383	2.42629474732007	1.33180617583582	3.39559327930786	1	3.25557410220459	2.03098201067592	4.22882261223154	1	2.88784932207928	1.64157413806265	3.94727087759293	1	class2	FALSE	none
ASV_385	4.04815517975273	0	6.82074390199251	0	5.34743816388299	0	8.12002688612277	0	0	0	0	0	class2	FALSE	none
ASV_386	4.74130236031267	2.90872089656436	7.51389108255245	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_387	3.46833668449978	2.23577642332194	4.8466628759705	1	3.51485670013468	0	5.1444973198863	0	2.45398473944941	0	4.16878316754134	0	class2	FALSE	none
ASV_388	2.21557371600442	1.5938306611397	2.91014087029044	1	2.41624441146657	1.31693332510566	3.2271746276829	1	2.04851963134125	1.01827541779257	2.85944984755758	1	class2	FALSE	none
ASV_389	4.00733318523247	0	6.12759672143256	0	4.20800388069462	0	6.73373252500288	0	3.8402791005693	0	6.24822470922118	0	class2	FALSE	none
ASV_390	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_391	5.43444954087262	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_392	1.54982550963259	1.14611801162776	2.00751777134096	1	1.54077567411267	0.932369722007813	2.12452344659771	1	1.43541515845484	0.817314685302867	1.96809238222864	1	class1	FALSE	none
ASV_394	4.29501525768425	2.82607688950461	6.68721250936798	1	0	0	0	0	3.8402791005693	0	5.67286056431761	0	class1	FALSE	none
ASV_396	2.15919338256831	1.2980971577994	2.98031454975137	1	3.23533281538436	2.34865571964967	4.06303811044444	1	2.39760440601331	1.17027696710462	3.26491495566574	1	class2	FALSE	none
ASV_397	5.43444954087262	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_398	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_399	1.94809435087015	1.27210024953646	2.67821979850245	1	2.70838083426773	1.81397823241213	3.48545913647773	1	2.59197048242332	1.77899916648098	3.36197666850887	1	class2	FALSE	none
ASV_402	3.35500799919278	0	6.12759672143256	0	5.75290327199115	3.31861236869374	8.52549199423093	1	0	0	0	0	class2	FALSE	none
ASV_403	4.02753589254999	2.62103882411258	5.552232576529	1	0	0	0	0	3.16733462732688	0	4.93889138923741	0	class1	FALSE	none
ASV_405	2.22681311264011	1.73660013292738	2.76746865548743	1	1.3860299332741	0.0491207973349503	2.15095402932969	1	0.730623080696999	-0.418537360870251	1.61644350752057	0	class1	FALSE	none
ASV_406	4.74130236031267	0	Inf	0	0	0	0	0	5.67286056431761	0	Inf	0	classmix	FALSE	none
ASV_407	4.74130236031267	2.927913468516	7.51389108255245	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_408	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_409	2.41054639035193	1.63982502966178	3.18315774226612	1	2.68020995730103	1.41479587125211	3.55221248667845	1	2.31248517717571	1.08789308564704	3.22432155870049	1	class2	FALSE	none
ASV_411	0	0	0	0	0	0	0	0	7.05915492543751	0	Inf	0	classmix	FALSE	none
ASV_412	0	0	0	0	6.04058534444293	0	Inf	0	5.67286056431761	0	Inf	0	class2	FALSE	none
ASV_413	1.52242653544447	0	3.2372249635364	0	4.43114743200883	2.98031454975137	5.78927091616203	1	3.8402791005693	2.26336437984076	5.26739545620945	1	class2	FALSE	none
ASV_414	4.51815880899846	2.90872089656436	6.82663305377532	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_415	3.93037214409634	0	7.22620901010067	0	5.92280230878655	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_416	3.35500799919278	0	5.61483620464303	0	0	0	0	0	5.38517849186583	3.16733462732688	7.75230210599745	1	classmix	FALSE	none
ASV_417	2.92892360388188	0	4.74130236031267	0	4.63367169612031	2.14186575918361	6.32826741689471	1	3.86048180788682	0	5.55507752866123	0	class2	FALSE	none
ASV_418	4.62351932465629	0	7.62546285820956	0	0	0	0	0	4.86193034810129	0	7.75230210599745	0	classmix	FALSE	none
ASV_419	0	0	0	0	0	0	0	0	7.05915492543751	0	Inf	0	classmix	FALSE	none
ASV_420	5.43444954087262	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_421	2.38399236762938	1.65751758526064	3.13186444787857	1	2.52012454195396	1.38543522614982	3.38132530751015	1	2.15239976182864	0.94990734267314	3.01388542844057	1	class2	FALSE	none
ASV_422	1.90919951054048	1.45100083407654	2.33309232060895	1	-0.761809418881378	-1.01213570478939	0.378933062486675	0	0.662225270221359	-0.423813435703946	1.27563748276245	0	class1	TRUE	class1
ASV_423	3.82501162843852	2.76722133429066	5.18313511259171	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_424	4.15351569541055	2.62103882411258	6.12759672143256	1	0	0	0	0	3.4756359869814	0	5.67286056431761	0	class1	FALSE	none
ASV_425	4.45362028786089	1.94515703094162	7.22620901010067	1	0	0	0	0	4.28656620319772	0	7.05915492543751	0	class1	FALSE	none
ASV_426	2.68557734525015	1.99539886393095	3.47326885418517	1	2.59856596826052	1.45460773040648	3.51586683550055	1	0	0	0	0	class1	FALSE	none
ASV_427	3.76047310730095	2.43041846450393	5.21130598955841	1	3.26799662220315	0	4.94197305577482	0	2.90027184207783	0	4.86193034810129	0	class1	FALSE	none
ASV_428	2.66186081863284	0	4.29501525768425	0	0	0	0	0	4.69203131130589	3.43259720177014	6.23247635225304	1	classmix	FALSE	none
ASV_429	3.71965111278069	2.6412415314301	5.10594547390058	1	2.82170951957473	0	4.53650794766666	0	0	0	0	0	class1	FALSE	none
ASV_430	1.60373989131946	1.05827496341633	2.1639739869985	1	2.05572501506252	1.25004343098156	2.75618193015417	1	2.12983298721624	1.48259728465737	2.71939678579485	1	classmix	FALSE	none
ASV_431	0	0	0	0	0	0	0	0	7.05915492543751	0	Inf	0	classmix	FALSE	none
ASV_432	0	0	0	0	0	0	0	0	7.05915492543751	0	Inf	0	classmix	FALSE	none
ASV_433	2.71810053695571	1.15778342185656	4.04815517975273	1	3.72970144863419	1.64072946764347	5.2296551282266	1	3.64965874096066	2.26055239392462	4.98498140954056	1	class2	FALSE	none
ASV_434	3.93037214409634	2.21557371600442	6.00981368577618	1	4.53650794766666	0	6.73900055078576	0	0	0	0	0	class2	FALSE	none
ASV_435	2.83175985542823	0	4.45362028786089	0	4.13104283955849	1.67243036657788	5.59530837718039	1	3.76331805943318	1.92925621051443	5.26739545620945	1	class2	FALSE	none
ASV_436	5.43444954087262	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_437	4.74130236031267	0	Inf	0	0	0	0	0	5.67286056431761	0	Inf	0	classmix	FALSE	none
ASV_438	3.19640296901614	2.31816030477952	4.23047673654668	1	2.70392648391835	0	4.06650431842092	0	1.64305452323309	0	3.02794251844106	0	class1	FALSE	none
ASV_439	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_440	3.27771632489113	2.0963102951776	4.63367169612031	1	3.32423634052603	0	4.87743453463725	0	2.95651156040071	0	4.53342628112925	0	class2	FALSE	none
ASV_441	4.45362028786089	2.19571700553458	7.22620901010067	1	0	0	0	0	4.28656620319772	0	7.05915492543751	0	class1	FALSE	none
ASV_442	3.9146237871282	2.71810053695571	5.552232576529	1	0	0	0	0	2.90027184207783	0	4.86193034810129	0	class1	FALSE	none
ASV_443	4.62351932465629	0	7.73703463386666	0	5.2296551282266	0	8.12002688612277	0	0	0	0	0	class2	FALSE	none
ASV_444	5.02898443276445	1.96871363807289	8.2070382631124	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_445	2.36913633348012	1.69559015445366	3.13289348326357	1	1.93381826222227	0.259841828650603	2.92544494005984	1	2.41339134248416	1.42374052590073	3.24971850878446	1	classmix	FALSE	none
ASV_446	0	0	0	0	0	0	0	0	7.05915492543751	0	Inf	0	classmix	FALSE	none
ASV_450	1.03268964867817	0.708286346683349	1.39309750879103	1	0.926630076717848	0.354646306439771	1.38546496150603	1	1.28979280513532	0.904983985955637	1.67802987489156	1	classmix	FALSE	none
ASV_451	5.02898443276445	2.23577642332194	7.91935619066062	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_452	2.66186081863284	1.6473780315364	3.72015362957337	1	3.49114017351736	2.1683533691749	4.57699930902139	1	2.61258976962605	0.617481204385776	3.72101567974249	1	class2	FALSE	none
ASV_454	3.067325926741	0	4.70048036579242	0	4.65429098332304	2.97339443360841	6.26372889575714	1	2.90027184207783	0	4.86193034810129	0	class2	FALSE	none
ASV_455	4.18168657237725	2.92892360388188	5.87628229315166	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_456	4.74130236031267	2.90872089656436	7.51389108255245	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_457	3.93037214409634	2.23476628795606	5.87628229315166	1	0	0	0	0	4.16878316754134	0	6.36600774487756	0	classmix	FALSE	none
ASV_458	2.94124408826992	1.52242653544447	4.18168657237725	1	3.72970144863419	1.53800174722994	5.05975609143121	1	3.36197666850887	0	4.69203131130589	0	class2	FALSE	none
ASV_459	4.29501525768425	2.54407778297645	6.53306182954073	1	0	0	0	0	3.8402791005693	0	5.9605426367694	0	class1	FALSE	none
ASV_460	3.30028309950353	2.29276335469555	4.43300100065815	1	2.99012817119969	0	4.22820658801214	0	1.92925621051443	0	3.36197666850887	0	class1	FALSE	none
ASV_461	5.43444954087262	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_462	3.84521433575604	2.23476628795606	5.54043118253037	1	0	0	0	0	3.86048180788682	0	5.55507752866123	0	classmix	FALSE	none
ASV_463	2.32890240131142	1.54212162418879	3.18006654969645	1	3.06856959750626	2.16834320902663	3.92110056883211	1	1.72001556436921	0	2.76186951921871	0	class2	FALSE	none
ASV_464	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_467	2.40708018237544	1.29928298413026	3.46036851485061	1	3.14674737857028	1.64402107078596	4.13104283955849	1	3.18448770655313	2.00769763682099	4.20806741310469	1	classmix	FALSE	none
ASV_468	3.2372249635364	0	5.43444954087262	0	3.84336076710671	0	5.92280230878655	0	4.5742482756495	2.45398473944941	6.65368981732934	1	classmix	FALSE	none
ASV_469	2.51046117217747	1.73314756676012	3.41449147973086	1	2.85423271128029	1.76111068448946	3.82761241013857	1	2.26336437984076	0.699975200655465	3.25249243566719	1	class2	FALSE	none
ASV_472	4.74130236031267	2.90872089656436	7.51389108255245	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_473	2.78945747573754	1.55954069224633	3.93037214409634	1	2.99012817119969	0	4.22943863645095	0	3.53869412294853	2.17405294531402	4.74476843844483	1	classmix	FALSE	none
ASV_475	4.04815517975273	0	6.82074390199251	0	0	0	0	0	4.97971338375767	0	7.75230210599745	0	classmix	FALSE	none
ASV_476	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_477	2.26964093727469	1.5907946105639	2.94765074293258	1	2.23392285467261	1.12701176318981	3.12959429934403	1	2.04851963134125	0.969099914624784	2.86760803525904	1	class1	FALSE	none
ASV_478	4.74130236031267	0	Inf	0	0	0	0	0	5.67286056431761	0	Inf	0	classmix	FALSE	none
ASV_479	2.36972439583167	1.74260506389217	3.09167500923599	1	1.31763212279846	0	2.3434070875143	0	2.20267031116851	1.2261613111443	2.98539107091543	1	class1	FALSE	none
ASV_480	0	0	0	0	0	0	0	0	6.36600774487756	0	Inf	0	classmix	FALSE	none
ASV_481	3.067325926741	2.18413505262145	4.08737589290601	1	0	0	0	0	2.90027184207783	1.51397748095794	4.05512384906882	1	class1	FALSE	none
ASV_484	4.45362028786089	0	7.22620901010067	0	4.65429098332304	0	7.42687970556282	0	0	0	0	0	class2	FALSE	none
ASV_485	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_486	1.75249052960325	1.24814847108664	2.27305672613059	1	1.98706277674109	1.24479479884619	2.58782407401318	1	1.51397748095794	0.689183942022711	2.13187123170147	1	class2	FALSE	none
ASV_487	4.04815517975273	0	6.82074390199251	0	0	0	0	0	4.97971338375767	0	7.75230210599745	0	classmix	FALSE	none
ASV_489	3.93037214409634	0	6.82074390199251	0	0	0	0	0	5.55507752866123	0	Inf	0	classmix	FALSE	none
ASV_490	3.9146237871282	2.62103882411258	5.43444954087262	1	0	0	0	0	2.90027184207783	0	4.86193034810129	0	class1	FALSE	none
ASV_492	2.62696544278222	1.99539886393095	3.35500799919278	1	1.52835315411411	0	2.57484944164321	0	1.56609348209696	0.063154506189577	2.56792515163983	1	class1	FALSE	none
ASV_493	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_494	2.03221103470205	1.33180617583582	2.81601149846009	1	1.65751758526064	0.0491207973349503	2.59856596826052	1	2.67608716625521	1.88857632299175	3.42722382319446	1	classmix	FALSE	none
ASV_495	3.10369357091187	1.88939739570351	4.29501525768425	1	3.55567869465493	0	4.90115106125457	0	2.78248880642145	0	4.16878316754134	0	class2	FALSE	none
ASV_496	0	0	0	0	0	0	0	0	7.05915492543751	0	Inf	0	classmix	FALSE	none
ASV_497	2.91180256310177	2.0527443431187	3.81671282562382	1	1.64613618977049	0	2.99012817119969	0	2.66470577076507	1.06769037832952	3.72101567974249	1	class1	FALSE	none
ASV_498	2.06774841801042	1.51921740450352	2.6900580663943	1	1.60917348458831	0.506701906582129	2.39562512426383	1	1.5779209410842	0.698723402803815	2.30901896919923	1	class1	FALSE	none
ASV_499	4.51815880899846	2.83175985542823	6.49720851795702	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_500	3.52903075317204	2.50103899776519	4.87483375293719	1	2.63108915996608	0	4.22820658801214	0	2.26336437984076	0	3.99888413074594	0	class1	FALSE	none
ASV_501	3.93037214409634	2.23577642332194	5.83991464898078	1	3.84336076710671	0	6.04058534444293	0	3.4756359869814	0	5.67286056431761	0	class1	FALSE	none
ASV_503	3.64269007164456	1.73314756676012	5.54892613437013	1	3.84336076710671	0	5.92280230878655	0	4.16878316754134	0	6.24822470922118	0	classmix	FALSE	none
ASV_504	1.18476453068767	0.684206508155869	1.69793266046906	1	2.30172595802398	1.84595893064663	2.81344614843744	1	1.57732623395993	0.970110049990659	2.08995974714403	1	class2	FALSE	none
ASV_505	0	0	0	0	0	0	0	0	7.05915492543751	0	Inf	0	classmix	FALSE	none
ASV_506	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_507	4.33583725220451	2.83175985542823	6.35074027274677	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_508	3.93037214409634	2.25536474616453	5.72802076510721	1	0	0	0	0	4.16878316754134	0	5.9605426367694	0	classmix	FALSE	none
ASV_509	2.18462891215499	1.21768865102534	3.12475579453141	1	2.92429610834983	1.52471638969702	4.01738352108597	1	3.24971850878446	2.33620170379303	4.17893553900536	1	classmix	FALSE	none
ASV_511	4.18168657237725	2.90872089656436	5.87628229315166	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_515	4.74130236031267	0	Inf	0	6.04058534444293	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_518	5.43444954087262	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_519	5.02898443276445	1.96871363807289	7.91935619066062	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_520	2.65839461065635	1.64834885878319	3.64584297844292	1	3.14674737857028	1.76045301745039	4.24052707240018	1	2.77902259844496	1.39272823732507	3.87516635956974	1	class2	FALSE	none
ASV_521	3.93037214409634	1.96871363807289	6.00981368577618	1	0	0	0	0	4.16878316754134	0	6.24822470922118	0	classmix	FALSE	none
ASV_524	4.74130236031267	2.90872089656436	7.51389108255245	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_525	4.74130236031267	2.90872089656436	7.51389108255245	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_526	3.24737733500042	2.31816030477952	4.37241108223458	1	2.14876504633231	0	3.68327535175964	0	2.47418744676693	0	3.86048180788682	0	class1	FALSE	none
ASV_527	3.62207078444183	1.96871363807289	5.54569920831326	1	0	0	0	0	4.26594691599499	2.08899500506386	6.24822470922118	1	classmix	FALSE	none
ASV_528	3.76047310730095	2.42417962833553	5.30711868615541	1	0	0	0	0	3.59341902263778	0	5.2265734616892	0	class1	FALSE	none
ASV_530	3.10939159202651	2.18462891215499	4.21805421654812	1	3.39707366447829	2.02997187531005	4.57699930902139	1	0	0	0	0	class2	FALSE	none
ASV_531	4.29501525768425	2.54407778297645	6.53306182954073	1	0	0	0	0	3.8402791005693	0	5.67286056431761	0	class1	FALSE	none
ASV_532	4.74130236031267	2.92892360388188	7.22620901010067	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_533	4.29501525768425	2.54407778297645	6.53306182954073	1	0	0	0	0	3.8402791005693	0	5.9605426367694	0	class1	FALSE	none
ASV_535	5.43444954087262	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_536	5.02898443276445	2.19571700553458	8.07350687048788	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_537	2.90872089656436	1.15778342185656	4.29501525768425	1	3.92032180824284	1.64613618977049	5.32681887668025	1	3.55259702811752	0	4.93990152460329	0	class2	FALSE	none
ASV_539	3.11944192788001	1.54262924276199	4.74130236031267	1	4.13104283955849	0	5.59429824181451	0	3.35785295132501	0	4.93889138923741	0	class2	FALSE	none
ASV_540	2.35066476582059	1.71307534785419	3.02958559875815	1	2.16834320902663	1.06440708320312	3.03243055089038	1	1.5774748775871	0.191180516467213	2.41339134248416	1	class1	FALSE	none
ASV_544	1.59240511425618	1.07262561351625	2.08701495336773	1	1.72161684573619	0.962883835504921	2.29705500989827	1	1.79572481788991	1.17305089398735	2.35640441111055	1	classmix	FALSE	none
ASV_547	2.02495335639577	0	3.35500799919278	0	2.63108915996608	0	4.36660891087126	0	4.3428059215206	3.25249243566719	5.56522990012525	1	classmix	FALSE	none
ASV_548	3.2372249635364	0	5.31666650521623	0	3.84336076710671	0	6.04058534444293	0	4.5742482756495	2.45398473944941	6.77147285298572	1	classmix	FALSE	none
ASV_549	3.46833668449978	2.21557371600442	4.87819071807907	1	3.92032180824284	1.43541515845484	5.32681887668025	1	0	0	0	0	class2	FALSE	none
ASV_550	3.14736863441454	2.25450356237263	4.16501951989204	1	2.57484944164321	0	3.84651367390507	0	1.51397748095794	0	2.90027184207783	0	class1	FALSE	none
ASV_551	4.74130236031267	2.90872089656436	7.51389108255245	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_552	2.88500436994704	1.98446199504103	3.89793384704463	1	2.57484944164321	0	3.72557773145033	0	2.90027184207783	1.48131367413915	4.03525177491682	1	classmix	FALSE	none
ASV_553	4.51815880899846	2.90872089656436	6.82074390199251	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_554	1.63979299121564	1.11688740807778	2.17055949840235	1	2.20818846680311	1.60857877746403	2.80780661440574	1	1.47273890655247	0.730028373572722	2.08670639532292	1	class2	FALSE	none
ASV_555	1.79377218857656	1.17014584750697	2.48404751481793	1	2.33928337033044	1.59133824139426	3.03299962066489	1	2.29001232132366	1.56960117506142	2.95651156040071	1	class2	FALSE	none
ASV_556	2.52305841575238	1.78246152604307	3.27162639025373	1	2.37542241694631	0.910686629519859	3.24778717336062	1	2.00769763682099	0.542961849394541	2.85944984755758	1	class1	FALSE	none
ASV_557	5.43444954087262	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_558	3.93037214409634	0	6.82074390199251	0	0	0	0	0	5.55507752866123	0	8.4454492865574	0	classmix	FALSE	none
ASV_559	5.43444954087262	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_560	2.98031454975137	2.08774034449453	3.97086350545108	1	2.57484944164321	0	3.84336076710671	0	2.61258976962605	0.375008609832744	3.76716611148998	1	class1	FALSE	none
ASV_561	2.00793435122617	1.48282128085211	2.60036343607518	1	1.84088026656301	0.823582130963449	2.5137439790219	1	1.76083755888947	0.921144214494275	2.46403507530292	1	class1	FALSE	none
ASV_562	3.84521433575604	2.42629474732007	5.43444954087262	1	4.22820658801214	0	5.92280230878655	0	0	0	0	0	class2	FALSE	none
ASV_563	3.22147660656826	2.3434070875143	4.21826040240732	1	1.88170226108326	0	3.32423634052603	0	1.51397748095794	0	2.95879428986863	0	class1	FALSE	none
ASV_564	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_565	4.04815517975273	2.78945747573754	5.65759309218683	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_566	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_567	2.4359433404359	1.48114664403498	3.35500799919278	1	3.48391189628526	2.53402744712295	4.37775023345571	1	2.26888925577273	0.391236773105971	3.36197666850887	1	class2	FALSE	none
ASV_568	1.33783483011598	0.878636885955952	1.79083867668187	1	1.84866045388197	1.29044938820466	2.33928337033044	1	1.48093567375665	0.907410612843516	1.95183974642669	1	class2	FALSE	none
ASV_569	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_570	4.74130236031267	0	Inf	0	6.04058534444293	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_572	3.60186807712431	2.45891997463615	4.94197305577482	1	0	0	0	0	3.14713192000936	0	4.55362898844677	0	class1	FALSE	none
ASV_573	3.93037214409634	0	6.82074390199251	0	5.92280230878655	0	8.81317406668271	0	0	0	0	0	class2	FALSE	none
ASV_574	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_575	4.74130236031267	2.90872089656436	7.51389108255245	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_576	5.43444954087262	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_577	3.12909052099585	2.32890240131142	4.02815191676939	1	0	0	0	0	1.17027696710462	0	2.62240339107438	0	class1	FALSE	none
ASV_578	3.13186444787857	1.69084518706943	4.51815880899846	1	4.20800388069462	2.63108915996608	5.59429824181451	1	2.45398473944941	0	4.05100013188496	0	class2	FALSE	none
ASV_579	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_580	4.74130236031267	0	Inf	0	6.04058534444293	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_582	3.03428411953971	2.30375756493333	3.88955014957609	1	0	0	0	0	0.970110049990659	0	2.37702369831329	0	class1	FALSE	none
ASV_583	3.60186807712431	0	6.12759672143256	0	0	0	0	0	4.93889138923741	2.66470577076507	7.28229847675172	1	classmix	FALSE	none
ASV_584	2.66186081863284	1.6473780315364	3.71965111278069	1	2.57484944164321	0	3.80253877258646	0	3.305736950186	2.08587541788502	4.28656620319772	1	classmix	FALSE	none
ASV_586	3.93037214409634	2.21557371600442	5.83991464898078	1	0	0	0	0	4.16878316754134	0	5.9605426367694	0	classmix	FALSE	none
ASV_587	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_588	2.45422145385459	1.85484813374118	3.13878489072314	1	1.18855508052332	0	2.23114892778989	0	1.51397748095794	0.127683119838052	2.37759276808779	1	class1	FALSE	none
ASV_589	3.84521433575604	2.25639571052467	5.55750060231189	1	0	0	0	0	3.86048180788682	0	5.63407966952337	0	classmix	FALSE	none
ASV_591	4.74130236031267	0	Inf	0	0	0	0	0	5.67286056431761	0	Inf	0	classmix	FALSE	none
ASV_592	2.25292950254818	1.07613943281605	3.30028309950353	1	3.36989092988449	2.12856233901479	4.41893109786947	1	3.18448770655313	1.97155859020512	4.20927452889608	1	class2	FALSE	none
ASV_593	5.02898443276445	2.19571700553458	7.9424787926347	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_594	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_596	4.74130236031267	2.90872089656436	7.51389108255245	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
