P_obs_class1	5%_class1	95%_class1	sig_class1	P_obs_class2	5%_class2	95%_class2	sig_class2	P_obs_mix	5%_mix	95%_mix	sig_mix	high_class	prop_sig	prop_sig_class
ASV_308	1.87413046666118	1.47885065959951	2.26650075074985	1	2.99573227355399	2.59480238248398	3.39571610286503	1	2.47847575945771	2.06514245881661	2.87955751530774	1	class2	FALSE	none
ASV_309	1.98413136187551	1.60252738434306	2.38704996589782	1	2.54770755102703	2.07016936922973	2.97783385746073	1	2.70805020110221	2.31758031047064	3.12574039729515	1	classmix	FALSE	none
ASV_310	3.73695912694048	3.08568776541243	4.47796937035588	1	3.04381194638053	0	3.98486032938041	0	3.36923434681516	2.32222574993706	4.26594691599499	1	class1	FALSE	none
ASV_312	3.75779116006373	3.19640296901614	4.41936176375337	1	0	0	0	0	2.83305137370305	1.6632572305506	3.65691641926694	1	class1	FALSE	none
ASV_313	4.62351932465629	0	6.70296086633612	0	6.61594948934649	4.71053070164592	8.52549199423093	1	0	0	0	0	class2	FALSE	none
ASV_315	5.00836514556172	3.23518386381039	6.82074390199251	1	4.92135376857209	0	6.9805926029344	0	5.24677616900671	0	7.05915492543751	0	classmix	FALSE	none
ASV_316	0	0	0	0	8.81317406668271	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_317	3.56572903050843	2.93557951900927	4.18527896221526	1	2.7447484784386	0	3.67346173031132	0	3.35785295132501	2.45396391045515	4.10875289938282	1	class1	FALSE	none
ASV_318	4.48652172405528	3.62207078444183	5.48851676214289	1	3.14674737857028	0	4.4956859531464	0	3.47216977900491	0	4.70299932349151	0	class1	FALSE	none
ASV_319	0	0	0	0	7.7145617780146	4.92135376857209	10.6049335359108	1	0	0	0	0	class2	TRUE	class2
ASV_320	3.34484348716532	2.70076556793817	3.97001927357501	1	3.33194008232941	2.3434070875143	4.14242423504864	1	3.09774669482862	2.25782068893082	3.81965981336657	1	class1	FALSE	none
ASV_321	3.2372249635364	2.29143565355942	4.13104283955849	1	4.24882587521488	3.0877621694579	5.2141916723142	1	4.39192671885555	3.47172196340381	5.2296551282266	1	classmix	FALSE	none
ASV_322	4.03573265975417	3.10260311814496	5.06535207693533	1	4.13104283955849	2.29320695784146	5.29271326419374	1	4.27414368319917	2.90027184207783	5.42154613603671	1	classmix	FALSE	none
ASV_323	6.12759672143256	0	Inf	0	7.42687970556282	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_324	2.01263287200773	1.76750982311279	2.24832800280928	1	-1.88104099475222	-2.03672596828009	0	0	1.11853005510893	0.719535181194575	1.45846281790459	1	class1	TRUE	class1
ASV_325	2.64802121841548	2.27910285481428	3.02672737852151	1	-0.356760890658431	-0.551088387565726	0.717422937897781	0	2.4110085451454	1.9330049616898	2.85539810128873	1	class1	FALSE	none
ASV_326	0	0	0	0	0	0	0	0	8.4454492865574	0	Inf	0	classmix	FALSE	none
ASV_327	1.92449370686758	1.6724796614585	2.19356860526065	1	-0.163997670332171	-1.34401834886745	0.419934548296016	0	1.68748103359751	1.34795814434208	1.99071954095877	1	class1	FALSE	none
ASV_328	6.82074390199251	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_329	1.78266458967759	1.49164621951858	2.09645930604595	1	1.80101372834579	1.306495144978	2.20692959610423	1	2.48060794250103	2.15877936473084	2.7961607946228	1	classmix	FALSE	none
ASV_330	4.33237104422802	3.45690230687412	5.31666650521623	1	0	0	0	0	4.38846051087906	3.14509082028335	5.43750067886404	1	classmix	FALSE	none
ASV_331	4.37632861355924	3.65593529839458	5.18758946294109	1	0	0	0	0	2.26336437984076	0	3.64965874096065	0	class1	TRUE	class1
ASV_332	2.03265709819915	1.57774864367083	2.51494260573217	1	2.89010733005037	2.34296404664089	3.40980392413153	1	3.215529730485	2.78640633774612	3.68153158679701	1	classmix	FALSE	none
ASV_333	3.01395515756638	2.66876434461105	3.36775711469131	1	0	0	0	0	-0.531823452906883	-0.764891085418786	0.545104002077754	0	class1	TRUE	class1
ASV_334	1.90717032073938	1.29082960433874	2.46243379393594	1	3.26707792668608	2.63629085696236	3.79362572354899	1	3.56264736397102	3.09888799909134	4.00872923635877	1	classmix	FALSE	none
ASV_335	4.78188764042775	3.81258910843996	5.95472577477982	1	0	0	0	0	4.00869775219427	0	5.42233355388512	0	class1	FALSE	none
ASV_336	1.78948932069352	1.20989942299558	2.31300860647414	1	3.31191585613799	2.77172958726971	3.83093824710816	1	3.47481932707484	3.00866010153768	3.96233407010863	1	classmix	FALSE	none
ASV_337	2.20106902980153	1.8644725540033	2.54941364759347	1	1.98975993613433	1.46067469307878	2.45706040994212	1	2.22280901643794	1.8282216780968	2.60527020973082	1	classmix	FALSE	none
ASV_338	2.55584262455604	1.89860165921795	3.18243066759452	1	3.68327535175964	3.0727665574786	4.31135029181379	1	3.37617519345076	2.75724202368667	4.01406717975334	1	class2	FALSE	none
ASV_339	3.43442945102206	2.94233513319712	3.99510362970082	1	1.64266998179401	0	2.59856596826052	0	2.19123593354285	1.16062837398879	2.92520023595601	1	class1	TRUE	class1
ASV_340	3.26695549769474	2.83014403072201	3.74806087501908	1	0	0	0	0	2.13709066552253	1.22629540850616	2.82298016777619	1	class1	TRUE	class1
ASV_341	4.51815880899846	3.72235597847376	5.45517396129735	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_342	3.23533281538436	2.82705613276281	3.63603008580543	1	0.344961057488194	0	1.49165487677772	0	0.670383457922822	-0.242161557149972	1.55887562302749	0	class1	TRUE	class1
ASV_343	0	0	0	0	8.81317406668271	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_344	2.21557371600442	1.74514145194678	2.65668591723487	1	2.75717099843716	2.18370567399838	3.2495663179978	1	3.17790357867611	2.7262730851146	3.60220002254398	1	classmix	FALSE	none
ASV_345	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_346	0	0	0	0	6.73373252500288	0	9.91178635535082	0	6.36600774487756	0	9.54406157522551	0	class2	FALSE	none
ASV_347	5.31666650521623	4.29501525768425	6.69291053048262	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_348	3.00571542091014	2.54334275923047	3.50331939073384	1	0.591426338336091	0	1.75671146753938	0	3.16814053737721	2.62785291645184	3.73335368423162	1	classmix	FALSE	none
ASV_349	2.62919701181404	1.15761011145774	3.67905771581544	1	5.18124296443967	4.42982857139793	6.02816282444438	1	3.7838987671332	2.62240339107438	4.63677269224841	1	class2	FALSE	none
ASV_350	1.59339363588949	1.28521707767697	1.8934902168353	1	2.32557016035517	1.9711246416474	2.64212159059867	1	2.29055113405558	1.96981249335444	2.61976924253628	1	class2	FALSE	none
ASV_351	6.12759672143256	0	Inf	0	0	0	0	0	7.0591549254375	0	Inf	0	classmix	FALSE	none
ASV_353	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_355	4.44119776786233	3.60186807712431	5.47570891804545	1	0	0	0	0	3.76331805943318	0	4.93889138923741	0	class1	FALSE	none
ASV_356	2.18105152363269	1.72161684573619	2.62267907746347	1	3.25719095644874	2.82132497813565	3.68944103457227	1	2.36816925269014	1.84016855182411	2.84226066035806	1	class2	FALSE	none
ASV_357	3.60186807712431	2.60713591894359	4.60777096768815	1	4.76761966863005	3.64079792349252	5.66589189500152	1	4.06342265188351	2.78248880642145	5.11324477638219	1	class2	FALSE	none
ASV_359	4.31521796500177	3.21660567633366	5.41424009203009	1	0	0	0	0	4.95909409655493	3.64965874096066	6.13498033088939	1	classmix	FALSE	none
ASV_360	5.90445317011835	4.29501525768425	8.2070382631124	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_361	2.31290205996498	1.85946789950523	2.7833476916413	1	3.01141118366631	2.47217363454704	3.54622593242441	1	3.1063099254891	2.66984648725239	3.56746091615359	1	classmix	FALSE	none
ASV_362	4.62351932465629	0	6.71473916990175	0	5.92280230878655	0	8.12002688612277	0	5.55507752866123	0	7.46462003354567	0	class2	FALSE	none
ASV_363	2.44461698944581	1.80862822272582	3.07188200201825	1	4.04618084544901	3.51164756919373	4.64412647129558	1	3.02786849918254	2.37337041284125	3.65047208958385	1	class2	FALSE	none
ASV_364	2.11844251300152	1.90444561368675	2.35358763628791	1	0	0	0	0	-0.0610424030585175	-0.741438204044009	0.459284426224668	0	class1	TRUE	class1
ASV_365	5.90445317011835	4.29501525768425	8.2070382631124	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_366	2.99210250550341	2.42629474732007	3.5659485479235	1	3.35311585104074	2.55872418570678	4.05100013188496	1	3.42722382319447	2.77902259844496	4.05100013188496	1	classmix	FALSE	none
ASV_367	3.08188451557355	2.19495442880168	3.92032180824284	1	4.1580239483896	3.26799662220315	5.02206604456975	1	4.10875289938282	3.35689222307778	4.95446660102289	1	class2	FALSE	none
ASV_368	4.31521796500177	3.23441642259898	5.42202702087406	1	4.22820658801214	0	5.51733720067838	0	4.55362898844677	2.95651156040071	5.67286056431761	1	classmix	FALSE	none
ASV_369	3.98361665861515	3.3821652733422	4.68414394647272	1	0	0	0	0	2.20712466151789	0	3.27307314336721	0	class1	TRUE	class1
ASV_370	2.41172633149178	2.11116152534732	2.74313352581571	1	-0.259282597930083	-1.1125151938371	0.607887336609122	0	1.8578992717326	1.39545942155558	2.26082143832685	1	class1	FALSE	none
ASV_371	4.78188764042775	3.82223770155579	6.00981368577618	1	0	0	0	0	4.00869775219427	0	5.24677616900671	0	class1	FALSE	none
ASV_372	2.14842629631661	1.82745175297877	2.52119718464139	1	2.33334863481062	1.88165632630741	2.74332430942876	1	2.38683731976161	1.98293998569527	2.76923738004171	1	classmix	FALSE	none
ASV_373	3.15648949518396	2.7640710983842	3.57374660727626	1	0.151707386110052	-0.0496429767686138	1.29141795197793	0	-0.216017394015266	-0.463245305949619	0.852434209028212	0	class1	TRUE	class1
ASV_374	1.95800517279749	1.53541417663452	2.36626447916155	1	2.31630481246322	1.7386168352042	2.79711169849216	1	3.00463270658722	2.60527020973082	3.39722009024525	1	classmix	FALSE	none
ASV_375	2.93592983033177	2.30851171166369	3.54498176988441	1	3.08253330452364	1.98392101585553	3.82789731119431	1	3.81342081306644	3.18795391452961	4.40458767303073	1	classmix	FALSE	none
ASV_376	6.12759672143256	4.29501525768425	8.90018544367234	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_377	2.8111405682255	1.33870097022679	3.9146237871282	1	4.67003934029118	3.605188895737	5.63364572096565	1	4.6589895041046	3.77413038514882	5.60881272425246	1	class2	FALSE	none
ASV_378	3.41124771751566	0	4.74130236031267	0	4.71053070164592	0	6.0203758956004	0	5.59556889001597	4.41564324547287	6.8078404971566	1	classmix	FALSE	none
ASV_379	2.75275718945011	2.40757137621139	3.16946836975832	1	1.69388522943151	0.716624090171624	2.31169672606577	1	1.86515695003888	1.22350401211908	2.41702903292699	1	class1	FALSE	none
ASV_380	1.85709271166737	1.16094986200272	2.42422115437463	1	3.23048366795135	2.56149762899098	3.77964495272061	1	3.75006208282694	3.28036657585789	4.28468859838494	1	classmix	FALSE	none
ASV_382	2.96814431703516	2.25630110311707	3.69535317952498	1	4.26742730116542	3.53404927208632	5.02331953822062	1	3.53197774091479	2.67671335062289	4.28656620319772	1	class2	FALSE	none
ASV_383	2.98299082515216	2.60693141968101	3.3914250504823	1	-0.0484595310039135	-0.294579716518368	1.18855508052332	0	1.52972583792608	0.63536698271849	2.14207875300045	1	class1	TRUE	class1
ASV_384	4.72887984031411	3.2372249635364	6.12759672143256	1	0	0	0	0	5.43729449300485	4.00214460894021	7.01833293091725	1	classmix	FALSE	none
ASV_385	3.70445466589941	2.68557734525015	4.68657746062342	1	4.71605557757789	3.60779469579395	5.76271689343948	1	4.16600924065862	2.9497820431599	5.25909665339475	1	class2	FALSE	none
ASV_386	3.01130748533946	2.5918876990444	3.45224502562959	1	0.151707386110052	-0.0721284462979197	1.3318864173729	0	2.18187787878311	1.52330042133385	2.75118736220599	1	class1	FALSE	none
ASV_387	0	0	0	0	8.81317406668271	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_388	2.47953926183888	2.13392549488495	2.88095049248579	1	2.45706640598682	1.89262236061663	2.94555094778786	1	2.31248517717571	1.82155221619345	2.81006462237684	1	class1	FALSE	none
ASV_389	2.77752395742651	2.38224597363691	3.2290618641264	1	2.07147337203066	1.12288804600595	2.70392648391835	1	2.64821020074619	2.13136767140512	3.15529010771082	1	class1	FALSE	none
ASV_390	5.83991464898078	3.11944192788001	8.61250337122056	1	0	0	0	0	5.67286056431761	0	8.4454492865574	0	class1	FALSE	none
ASV_391	2.88799957375111	2.56194845101972	3.24963628651873	1	0	0	0	0	0.353821874956326	-0.804496340011146	1.15114415177968	0	class1	TRUE	class1
ASV_392	3.57815155050699	2.31816030477952	4.68657746062342	1	4.65429098332304	3.03031543190585	5.81744179312872	1	4.84618199113315	3.7838987671332	5.9522438339547	1	classmix	FALSE	none
ASV_393	2.76407957340511	2.11618097212638	3.39175322285185	1	3.77568048508359	3.0289643429139	4.45968062062439	1	3.63109925627248	2.98539107091543	4.28322737084421	1	class2	FALSE	none
ASV_394	3.26042482778107	2.81484911977828	3.77568048508359	1	0	0	0	0	2.91568956588045	2.20227190268605	3.47563598698139	1	class1	FALSE	none
ASV_395	3.11944192788001	2.69738225858772	3.54063859625519	1	1.64613618977049	0.232255184385931	2.37230190434845	1	1.27841140964518	-0.051541197541322	2.00791525255794	0	class1	TRUE	class1
ASV_396	2.00841437713446	1.52093328853763	2.48507285382903	1	2.68354305219173	2.07773565549799	3.2043945344502	1	3.29664752507814	2.8661143544351	3.76331805943318	1	classmix	FALSE	none
ASV_397	4.79754207863555	3.62207078444183	6.12759672143256	1	0	0	0	0	4.74827102962876	2.35640441111055	6.07832567242578	1	class1	FALSE	none
ASV_398	2.38095843316643	2.04944437640406	2.74663423043396	1	2.32061530325896	1.84619558939819	2.78036766731835	1	1.95289052313365	1.478907014798	2.43205949225016	1	class1	FALSE	none
ASV_399	3.45722675396505	2.90872089656436	4.06074183901248	1	2.67706819641548	1.24479479884619	3.48391189628525	1	2.86895920422558	1.91676064182889	3.59341902263778	1	class1	FALSE	none
ASV_400	3.78141088951131	3.11944192788001	4.55068200070402	1	0	0	0	0	3.65691641926694	2.77968026548404	4.48750526805733	1	class1	FALSE	none
ASV_401	2.43812220630731	1.99610120162587	2.89503541226787	1	3.25783211017569	2.78025995732917	3.75861570900209	1	2.27106812164415	1.67771517322258	2.78933641391737	1	class2	FALSE	none
ASV_404	5.43444954087262	0	8.2070382631124	0	0	0	0	0	6.36600774487756	0	9.13859646711734	0	classmix	FALSE	none
ASV_405	0	0	0	0	0	0	0	0	8.4454492865574	0	Inf	0	classmix	FALSE	none
ASV_406	2.49566561918952	1.83834179056947	3.18246355151547	1	4.04626303160069	3.38702332862479	4.69065862749392	1	3.42722382319447	2.74125023201598	4.06075453742398	1	class2	FALSE	none
ASV_407	3.81258910843996	0	5.39362754635236	0	5.11187209257022	0	6.8390930406607	0	5.66043804431906	4.28656620319772	7.17797435404486	1	classmix	FALSE	none
ASV_408	2.62771647548744	2.29313210365327	3.02376898200497	1	-0.377065633586466	-0.551088387565726	0.70144598337464	0	2.43326341663616	1.95283521909644	2.85292305614539	1	class1	FALSE	none
ASV_410	3.76047310730095	2.52345849577372	4.8466628759705	1	4.36660891087126	2.22150033467406	5.51733720067838	1	4.84618199113315	3.74269877223044	5.9522438339547	1	classmix	FALSE	none
ASV_411	6.41527879388434	3.56483906543458	Inf	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_412	2.4869193691365	2.04328959682497	2.96497714654551	1	2.56242692164465	1.8657847737785	3.14319290615483	1	3.22432155870049	2.75355732441037	3.6894374610105	1	classmix	FALSE	none
ASV_413	3.02611939078167	2.25442485938141	3.8222628904732	1	3.36989092988449	2.12856233901479	4.27599651153777	1	4.16531695956485	3.44127959853301	4.90312734809003	1	classmix	FALSE	none
ASV_414	5.14676746842084	3.77028672874927	6.82074390199251	1	0	0	0	0	4.97971338375767	0	6.8360113741233	0	class1	FALSE	none
ASV_415	3.27067289760394	2.81707730298144	3.7118586340965	1	1.22005179445959	0	2.17849716963606	0	1.54547419489422	0.0661398025045454	2.29662492868121	1	class1	TRUE	class1
ASV_416	3.93037214409634	0	6.12759672143256	0	0	0	0	0	6.47136826053539	4.93889138923741	8.4454492865574	1	classmix	FALSE	none
ASV_417	5.31666650521623	0	8.2070382631124	0	0	0	0	0	6.94137188978112	0	9.89868671307154	0	classmix	FALSE	none
ASV_418	4.91120139710807	3.70722859278213	6.49223983502047	1	0	0	0	0	5.14961242055307	3.02289503223922	6.77147285298572	1	classmix	FALSE	none
ASV_419	2.33803874775033	1.91426482456675	2.77076534272539	1	2.39763084495258	1.71846141895382	2.92490347447388	1	3.12851835349537	2.70392648391835	3.55594582413335	1	classmix	FALSE	none
ASV_420	3.10369357091187	2.06868810020162	4.04468897177624	1	4.24882587521488	3.17584563993632	5.19008681558395	1	4.48723689865988	3.5889646722884	5.44785699179161	1	classmix	FALSE	none
ASV_421	6.12759672143256	4.29501525768425	9.12332899498655	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_422	4.46936864482903	3.72743130009965	5.31717412378943	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_423	2.2293290910729	1.99974819673708	2.47117880207478	1	0	0	0	0	-0.102688708708263	-0.939960160603863	0.415365192289833	0	class1	TRUE	class1
ASV_424	2.2818497636644	2.02467840628053	2.55641913743785	1	0	0	0	0	1.09983341962005	0.612214205546159	1.49847321738167	1	class1	TRUE	class1
ASV_425	4.74130236031267	3.62207078444183	6.06305820029499	1	0	0	0	0	4.5742482756495	2.66470577076507	5.89718994196269	1	class1	FALSE	none
ASV_426	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_428	2.34151493936226	0	3.34258547919422	0	4.84477072781846	3.8991759514965	5.71309141283677	1	4.47704594769314	3.57279973543504	5.38517849186583	1	class2	FALSE	none
ASV_429	3.88817178960597	3.28732771716966	4.62351932465629	1	1.82015894374975	0	3.06856959750626	0	2.55104645229255	0.96775700024964	3.43582412782702	1	class1	FALSE	none
ASV_430	3.030591221186	2.56616926549315	3.52144082801169	1	2.48404751481793	1.51138476071892	3.17765259226711	1	2.96362059507982	2.32490769717427	3.54017450811897	1	class1	FALSE	none
ASV_431	3.92759821721362	2.94954289108462	4.94894172509092	1	2.92429610834983	0	4.36660891087126	0	4.63601286990435	3.61713554925509	5.6686289314857	1	classmix	FALSE	none
ASV_432	3.10939159202651	2.25218129773674	3.8666399408263	1	4.09022084503824	3.08846035480877	4.94197305577482	1	4.04094979603146	3.24971850878446	4.76336039479515	1	class2	FALSE	none
ASV_433	2.62103882411258	0.779299422579504	3.77028672874927	1	5.12429461256878	4.14185516527413	6.0821125315758	1	4.39989488850473	3.47546267658257	5.42183103709244	1	class2	FALSE	none
ASV_435	0	0	0	0	7.42687970556282	0	Inf	0	7.0591549254375	0	Inf	0	class2	FALSE	none
ASV_437	3.92690593611986	2.9066912267161	5.02068562994976	1	4.24535966723839	0	5.40613392207261	0	4.57078206767302	3.45501669977866	5.63203856979736	1	classmix	FALSE	none
ASV_439	3.49650756146648	3.01513098860026	4.03799066772526	1	0	0	0	0	2.2308411881352	1.07584856603099	2.96421530220409	1	class1	TRUE	class1
ASV_440	6.12759672143256	4.29501525768425	8.90018544367234	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_441	2.12082893387818	1.90547781932162	2.34289042307514	1	0	0	0	0	0.35464630643977	-0.207509011416911	0.795161951767559	0	class1	TRUE	class1
ASV_442	6.82074390199251	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_443	2.38933204213788	1.59527578053953	3.06781660781342	1	3.95097929073563	3.23661642590258	4.64370102210625	1	3.90867691104495	3.30031513006438	4.54347661698275	1	class2	FALSE	none
ASV_444	2.93106749776061	2.53791456535842	3.32914809135751	1	-0.164098672781566	-0.377065633586466	0.95711272639441	0	1.41408669614843	0.544442234564976	2.05451018826347	1	class1	TRUE	class1
ASV_445	4.51815880899846	3.19640296901614	5.90445317011835	1	4.20800388069462	0	5.92280230878655	0	5.2265734616892	3.64965874096065	6.65368981732934	1	classmix	FALSE	none
ASV_446	2.45422145385459	1.95028333386754	3.00429219966562	1	3.20345810106558	2.54218563482441	3.75820295876641	1	3.2631773357672	2.74982499960266	3.79807874607893	1	classmix	FALSE	none
ASV_447	0.997698006509488	0	2.25639571052467	0	4.0887404598678	2.84191222689225	5.00713270291232	1	4.87369518968087	4.16027817886745	5.68878175242915	1	classmix	FALSE	none
ASV_448	3.13082332337016	2.34910510862894	3.88195998030941	1	3.73695912694048	2.63834683827237	4.53701556623986	1	4.14242423504864	3.36197666850887	4.86193034810129	1	classmix	FALSE	none
ASV_450	4.68657746062342	3.60186807712431	5.92465587743587	1	3.68327535175964	0	5.23350318028341	0	4.00869775219427	0	5.43729449300485	0	class1	FALSE	none
ASV_451	3.35475601481448	2.93935786602625	3.82471485417808	1	0	0	0	0	0.159179833774331	-0.0799104675252347	1.27494520166869	0	class1	TRUE	class1
ASV_452	4.51815880899846	3.23375875555991	6.00981368577618	1	4.20800388069462	0	5.92280230878655	0	5.2265734616892	3.65518361689262	6.8078404971566	1	classmix	FALSE	none
ASV_453	4.29501525768425	0	6.70296086633612	0	6.28744542237446	0	8.52549199423093	0	5.91972064224914	0	8.4454492865574	0	class2	FALSE	none
ASV_454	2.78945747573754	1.69591787785251	3.70445466589941	1	4.5995660836338	3.78112696575479	5.40920275813783	1	4.23184130350848	3.32029553901855	5.08160769143901	1	class2	FALSE	none
ASV_455	3.11944192788001	2.56345477700867	3.73561708548577	1	0	0	0	0	3.82785658057075	3.2253952082923	4.4508272412493	1	classmix	FALSE	none
ASV_456	3.64079792349252	3.12001631043458	4.19709274956295	1	0	0	0	0	1.48131367413915	0	2.35640441111055	0	class1	TRUE	class1
ASV_457	3.45118203885872	2.88439289255987	4.01878937262565	1	1.80602604382254	0	2.8015000707322	0	2.69106423219259	1.68041030977685	3.4164359590144	1	class1	FALSE	none
ASV_458	1.73314756676012	0.289388432555788	2.54407778297645	1	3.72557773145033	2.87234513554331	4.46007934367217	1	4.45646523999312	3.83602115623595	5.13441310195916	1	classmix	FALSE	none
ASV_459	4.02057841198249	3.29998811339718	4.89198683216344	1	0	0	0	0	3.79945710604905	2.70084481738094	4.7441473124449	1	class1	FALSE	none
ASV_461	4.63367169612031	3.64259546423696	5.83991464898078	1	3.5350594074522	0	5.11207827842941	0	3.86048180788682	0	5.24739219322612	0	class1	FALSE	none
ASV_462	4.72068307310994	2.54407778297645	6.3764978990901	1	5.61450094913203	0	7.42687970556282	0	5.24677616900671	0	6.94137188978112	0	class2	FALSE	none
ASV_463	2.73232595844005	2.33918021817847	3.16003532484527	1	2.10371729901767	1.26765219049344	2.69331954947935	1	2.54692273510868	2.03290545952917	3.12266636483759	1	class1	FALSE	none
ASV_464	5.43444954087262	4.29382943135339	6.93852693764889	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_465	2.73946243374513	2.3572862976946	3.13166605486135	1	1.87378170275739	0.871188229224173	2.50770664496129	1	2.39336011763298	1.86503569586548	2.86955154852276	1	class1	FALSE	none
ASV_466	2.23577642332194	0	3.64269007164456	0	5.73228398478842	4.65366985732311	6.7913046403999	1	4.55362898844677	3.14713192000936	5.66043804431906	1	class2	FALSE	none
ASV_467	2.63471892801666	2.03206239107487	3.21067862604853	1	2.87794923789761	2.01070528409988	3.59454288799028	1	3.6088367464404	3.08383298118661	4.15546232356568	1	classmix	FALSE	none
ASV_468	3.44012722803037	2.52345849577372	4.33306332532178	1	3.64079792349252	0	4.65429098332304	0	4.57235612749747	3.65690898708558	5.47077737428224	1	classmix	FALSE	none
ASV_470	3.52903075317204	2.54016375939886	4.55551459554223	1	4.42284862919414	3.24677510901961	5.48096955650751	1	4.20927452889608	3.1225601199969	5.2265734616892	1	class2	FALSE	none
ASV_471	3.90935277687227	3.19632894975762	4.68067773849624	1	3.06856959750626	0	4.2096300402799	0	3.79945710604905	2.67551809648071	4.63615156624849	1	class1	FALSE	none
ASV_472	2.68036020897287	2.32531994782102	3.03374993876012	1	1.23237227884763	0.0872608446179908	1.84903845426447	1	2.027798308528	1.45891166038648	2.48145938611373	1	class1	FALSE	none
ASV_473	3.3505536488434	2.54126924203904	4.14171430141192	1	3.39707366447829	1.88170226108326	4.32133256600163	1	4.12796117302109	3.36923434681516	4.90242170945602	1	classmix	FALSE	none
ASV_476	2.85968656196276	2.38742397293108	3.36496635467151	1	3.13446522957863	2.53427118829966	3.73684914272582	1	2.52557839263642	1.83927415757124	3.15777660952077	1	class2	FALSE	none
ASV_477	4.4956859531464	3.57092327327489	5.55135981578778	1	4.78336802559818	3.23090354354366	5.92280230878655	1	0	0	0	0	class2	FALSE	none
ASV_478	4.9881624382442	0	7.22620901010067	0	6.69291053048262	4.18176745424787	8.81317406668271	1	0	0	0	0	class2	FALSE	none
ASV_479	6.82074390199251	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_480	2.76722133429066	1.47244660313945	3.68032756331963	1	3.55567869465493	1.64613618977049	4.53567966945886	1	4.86193034810129	4.10835417633504	5.71265029247792	1	classmix	FALSE	none
ASV_481	6.82074390199251	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_482	3.81671282562382	1.26521586704403	5.30091814824809	1	4.71053070164592	0	6.26372889575714	0	5.44141821018871	4.05100013188496	6.8078404971566	1	classmix	FALSE	none
ASV_483	3.50085987620534	2.94757203994136	4.10457781923851	1	2.63108915996608	1.21904165909372	3.49423741293194	1	2.48650793115497	1.32192567734799	3.26530396503169	1	class1	FALSE	none
ASV_484	2.83071873091982	2.44659614175165	3.18254851330311	1	1.3574129928103	0.335371052755113	2.03098201067592	1	1.45969184193072	0.61170820172026	2.00576505841549	1	class1	TRUE	class1
ASV_485	3.70722859278213	3.02581247796005	4.37632861355924	1	2.0107793033584	0	3.17719469537788	0	3.8402791005693	2.95197800485664	4.56851566949808	1	classmix	FALSE	none
ASV_486	6.41527879388434	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_487	5.23150869687593	3.64165910728442	6.92610441765033	1	4.92135376857209	0	6.73373252500288	0	4.55362898844677	0	6.37654379644333	0	class1	FALSE	none
ASV_488	3.16922023442234	2.46607946367845	3.91857075009771	1	4.32540237491193	3.61744328890978	5.02201576344836	1	3.18448770655313	2.1744608546991	3.97537015038547	1	class2	FALSE	none
ASV_489	3.68004585818833	3.04196738813315	4.33634487077771	1	2.45360019801034	0	3.55828449471188	0	3.33863838638039	2.43336545224668	4.1093338046014	1	class1	FALSE	none
ASV_490	3.45404277913031	2.892941357652	4.07920663769469	1	2.48464222194221	0.989128055826421	3.33383762470716	1	3.215529730485	2.40459951426867	3.91746873926043	1	class1	FALSE	none
ASV_491	2.59182682263747	1.50036895134284	3.40712400033179	1	4.02464119939226	3.06856959750626	4.78188764042775	1	4.35006359982688	3.63263973579106	5.05283180142783	1	classmix	FALSE	none
ASV_492	0	0	0	0	0	0	0	0	7.75230210599745	0	Inf	0	classmix	FALSE	none
ASV_493	4.74130236031267	0	7.51389108255245	0	6.04058534444293	0	8.81317406668271	0	6.36600774487756	0	9.54406157522551	0	classmix	FALSE	none
ASV_494	2.77558515181839	2.39942791997475	3.15037714662086	1	1.78486182516147	0.912092995431771	2.40865424219989	1	1.41713704503615	0.661656208931579	2.00769763682099	1	class1	FALSE	none
