EC	Final.Rep1.Class1	Final.Rep1.Class2	Final.Rep2.Class1	Final.Rep2.Class2	Final.Rep3.Class1	Final.Rep3.Class2	Final.Rep4.Class1	Final.Rep4.Class2	Starting.Class1	Starting.Class2	Starting.Class3	Starting.Class4	Starting.Class5
2.7.2.7	3.16027742287995e-06	1.57601927717842e-05	9.2860383220425e-07	1.07054788975057e-05	4.99179340358185e-07	1.22368864849567e-05	1.19152488252629e-06	8.69630068043894e-06	6.86183887083494e-06	4.88337084305305e-06	4.30454974276348e-05	1.02027414355037e-05	9.54747777135253e-06
2.7.2.8	0.000909954025162284	0.0010229605288976	0.000901623511846843	0.00101765728439044	0.000891430175264857	0.00101206317502987	0.000908196865530875	0.00102972604758297	0.000907761983327826	0.000897339226237276	0.000976442788861488	0.000891523462233671	0.00101927350140597
2.7.3.9	0.00121520755987215	0.00124916704350358	0.0012473081103929	0.00127581900334513	0.00125079736309948	0.00131061310282793	0.00124532840669618	0.00128467634890173	0.00128381612275812	0.00121691572813542	0.00110877279848539	0.00118722032668215	0.00161580242184678
2.7.4.1	0.000965332774233277	0.00103156346766552	0.000947034278342559	0.00104591484202557	0.000934320551238003	0.00103781881989778	0.000958957184311791	0.00106050633087509	0.000924359244439917	0.000892908587130994	0.000946423937366987	0.000907420785133272	0.000976046061331778
2.7.4.14	0.000892663255677834	0.000894005659573714	0.000889503710962013	0.000909879666299927	0.000883893011754073	0.000921134950195642	0.000895698361029158	0.000912613961732603	0.000892410761735838	0.000860814583095936	0.000922712313417596	0.000852649102907497	0.000969019926001818
2.7.4.16	0.000830193119867246	0.000818877676765031	0.000806529122418711	0.000799167460533225	0.000830522117694005	0.00076792584227077	0.000830660718023896	0.000830109725968686	0.000833189397998897	0.00061954873195257	0.000778216920268919	0.000812126898260824	0.000319108042176792
2.7.4.2	7.72801916096779e-06	2.97433276474904e-05	1.04969895733634e-06	1.20080607838085e-05	1.01319029534832e-06	1.94620212889283e-05	1.67264132608936e-06	1.35663790680536e-05	1.93996453898305e-06	2.54621985121123e-06	1.11388460950711e-05	1.51190996207931e-06	5.53411712196929e-06
2.7.4.22	0.000915318649654413	0.00103814113446161	0.000903274176168757	0.00102512984029594	0.000894089304794941	0.00102608189125124	0.000910596456412193	0.00104109002984933	0.000911957104682277	0.000885252974884559	0.000997460416802346	0.000898719454625269	0.000980903390003482
2.7.4.23	0.000513961073375236	0.000189986261557727	0.000532908601455384	0.000175680830929817	0.000549547852721853	0.00017060446603387	0.000529300289875417	0.000167383792642455	0.000525352244844862	0.000343036622122612	0.000282295125374574	0.000533081106333086	0.000144887021703049
2.7.4.26	0	0	0	0	5.36992563990885e-09	0	0	0	3.40023074878299e-09	1.09108962235995e-08	4.92196724612924e-07	2.51931702986078e-08	0
2.7.4.3	0.000915116422796885	0.00104001172265639	0.000903215575907535	0.00102886912583237	0.000894152573256509	0.00102820956226825	0.000911122872960745	0.00104516319977906	0.000911000678868472	0.000885634063575973	0.0010096853848802	0.000901972835721705	0.000981465805477622
2.7.4.6	0.000912317971540269	0.00103569670647116	0.000903016733442879	0.00102868360210282	0.000893971850276027	0.00102335998230063	0.000910172351249165	0.00103968028396751	0.000917237783147601	0.000886360309645828	0.000996606134509962	0.000896208663546581	0.000998152378977061
2.7.4.7	0.000926688923734085	0.00114263230325141	0.000905531936110927	0.00112644720493181	0.000896623448281249	0.00112594792951199	0.000918420499479259	0.00115059241859202	0.000938890336993309	0.00092445729790005	0.00108452407767566	0.000959978688272182	0.00101227224444256
2.7.4.8	0.000912786237847416	0.00105412813092467	0.000900360526385972	0.00103286899691855	0.000890056689269398	0.00103230501194358	0.000909422657136637	0.0010473238572442	0.000921060673043236	0.00088613834590515	0.00101026841094635	0.000893659940966536	0.00100766189563702
2.7.4.9	0.000877019976621907	0.00103223881619593	0.000878005717327908	0.00102182587587707	0.000874527082373994	0.00101843037454609	0.000882769061017189	0.00103761675235826	0.000894341103730089	0.000878988931582501	0.00101913016249137	0.000878843181389822	0.000991851082501649
2.7.6.1	0.000969458020510643	0.00129014338713084	0.000957678949120546	0.00128304030658447	0.000924923521982835	0.00131833730537166	0.000949632199085503	0.00129907613917006	0.000982899636816534	0.00113952885908267	0.00117481289601884	0.000990077130188467	0.00165258094989396
2.7.6.2	0.000124016002475092	0.000227252155048118	0.000125134347922018	0.000233117552649234	8.90907013850616e-05	0.000267311490322143	0.00010947850102206	0.000214934525730111	9.53031070037346e-05	0.000279596477380555	0.00023449520484724	0.000106821042913086	0.000663562985473877
2.7.6.3	0.0011900065519359	0.00118111589186252	0.00118144420690069	0.00115203239694042	0.00119825770278035	0.00115180577077941	0.00118300200111235	0.00115401741396303	0.00123848288547687	0.00111458772292481	0.0012248150844033	0.00122561157162076	0.00111447842980797
2.7.6.5	0.000891833273535108	0.00165676737496767	0.000872312767880227	0.00165833361470852	0.000849361692788641	0.00175568374271545	0.000865264116542995	0.00163948618715461	0.000957268679803634	0.00142507788408311	0.00147758656058835	0.00101471838651132	0.00236075112501078
2.7.7.1	0.000326990670699201	0.000122181111685706	0.000337135447809686	0.000141787542223766	0.000368485795016025	0.00016176263166535	0.000354858242813012	0.000131717993534216	0.000358108130886435	0.000185581307751848	0.00012690633217943	0.000308866532060755	4.50279912432784e-05
2.7.7.12	0.000379927876583524	0.000347183552228979	0.000382217307234514	0.00032705300370152	0.000389204287994708	0.000410783430860769	0.000391213327818659	0.000312130124355449	0.000419191848160029	0.000408071953877869	0.000334830763511691	0.000357618439639261	0.000745434604654367
2.7.7.13	0.00129169655775688	0.00128618712006006	0.00129225965283107	0.00132388714173268	0.00132670443952267	0.0013634499839517	0.00128741809849193	0.00129165666415585	0.00135738472898389	0.00152204224941722	0.00135527149783131	0.00140899187780012	0.00180560932300567
2.7.7.15	6.31242212987376e-09	8.1049681214945e-08	2.75964418988079e-09	2.71506304833664e-07	1.88711873468265e-10	1.066912938512e-06	4.32693763727418e-08	1.4160462995067e-06	4.86206750636109e-09	2.35369027364572e-08	1.6868362533898e-07	2.75236929671793e-09	3.79049532257752e-09
2.7.7.18	0.000936982395083382	0.00100755696762183	0.000922487350719246	0.000988151961289399	0.000918382132040241	0.000990210019077602	0.000928118902368411	0.00100491341799206	0.000936630187641097	0.000887205132402746	0.000967191348291108	0.000929296972643241	0.000991026024956497
2.7.7.19	0.000858883978525422	0.000880045553199481	0.000855027914974872	0.000864112121535754	0.000861688010223955	0.000802928679994186	0.000866524445021717	0.000901592011589475	0.000849929663407531	0.000677478488016022	0.000815200652281551	0.000837996404653045	0.00033025398299209
2.7.7.2	0.000914941866024469	0.00103790401285367	0.000902952905543163	0.00102491344865895	0.000894068796235923	0.00102607798117341	0.000910557595693303	0.00104152558386614	0.000910769245807317	0.000884877672478806	0.000995491573777363	0.000898784946905328	0.00101856585281131
2.7.7.23	0.000872798681430757	0.00102926670022654	0.000872597244854558	0.00101849236686555	0.000867194979405365	0.00101172117584734	0.000877997758994589	0.00103427138998451	0.000890869263992599	0.000869625284228388	0.000947825051210464	0.000871220001064013	0.000977688529118685
2.7.7.24	0.000925632396076202	0.00115989190217284	0.000932269087203443	0.00122142378183952	0.000906451531668078	0.00130731448638458	0.000925726109693832	0.00118659903477929	0.000991572651226716	0.00154272035263684	0.00123471459311317	0.00095025257838968	0.00163044435821861
2.7.7.27	0.000582649223035117	0.000691968294909602	0.000595704954844278	0.000736820809471708	0.000554119978876325	0.000850056810553086	0.000594718181476702	0.000700989206206493	0.000600193010806469	0.000904274166573974	0.000674688967641975	0.000519406724197912	0.00141421162914872
2.7.7.3	0.000923692864706162	0.00107019131700635	0.000910549455406777	0.00104833347963357	0.000901679482903812	0.00104423799632636	0.00092131694562077	0.00106745258276338	0.000923302090368112	0.000898247419848025	0.00102240530954586	0.000920254984122952	0.00098400742739362
2.7.7.33	0.000308727114453007	0.0003320007133146	0.000310708431865548	0.000321893965338962	0.000307675445009328	0.000289110826456036	0.000318061619536421	0.000319433663287162	0.000299160931544998	0.000243010113215858	0.000276168131176395	0.000252971114940112	0.0001702659353046
2.7.7.38	0.000781882517301589	0.000724219154340805	0.000775124912653664	0.000738032477398525	0.000796255746755058	0.000676476558364946	0.000784177399417342	0.00076279120555444	0.000786958063139917	0.000588026543207442	0.000691672663350611	0.000808774017672522	0.00024787205955449
2.7.7.39	2.70067825550876e-05	8.70869432870097e-05	1.99783303474974e-05	7.47091292144916e-05	1.88972641448915e-05	6.28976696109053e-05	2.38483850994987e-05	6.77256307787769e-05	1.80822112437804e-05	3.22221593013817e-05	8.57740696756508e-05	2.13322392694798e-05	2.64390096680859e-05
2.7.7.4	0.00179179442490742	0.0019680396716567	0.00177026159629379	0.00194272743985428	0.00175353008999309	0.00186825695697229	0.00177206928475116	0.00200875997268523	0.00177675825610736	0.00167651366463736	0.00178143495782316	0.00176120524197984	0.00133548270538136
2.7.7.41	0.00124080721070809	0.00125437519983061	0.00123800097581925	0.00124449804837412	0.00123513250731638	0.00126883371758598	0.00122216841904225	0.00123845062054642	0.00127147537699609	0.00132518008383885	0.00130945509246701	0.00126986192503282	0.00112183703741177
2.7.7.42	0.000860228205290996	0.000882891373003965	0.00085788436726718	0.000867514719780112	0.000863753069256233	0.000805376610441245	0.000869168096646039	0.000901705595210604	0.000846988171142985	0.000675219608874903	0.000761662290930661	0.000832562214649475	0.000325510421219442
2.7.7.43	0.000164237835285534	9.35508740182216e-05	0.000158644056873118	9.52606704052299e-05	0.00018867436352318	8.62444541254577e-05	0.000160957325760736	9.79802700439686e-05	0.000233728014998227	0.000139633636927168	0.000155451976082579	0.000172723330245108	8.54750290697453e-05
2.7.7.47	1.51311573523616e-05	2.26999478994124e-05	1.65187126065969e-05	2.47025119002297e-05	1.80103739811322e-05	4.38262599700118e-05	1.45902730523544e-05	2.5000539195552e-05	1.52849697066367e-05	0.000160597486738675	1.68066302009541e-05	1.57126193990409e-05	6.44045621479925e-06
2.7.7.49	3.58746015103702e-05	1.86780935337796e-05	3.57206841578111e-05	3.23293533920453e-05	3.90193010638381e-05	3.24766271136886e-05	3.35662918565866e-05	1.99907579719525e-05	6.26510310377829e-05	3.41951258538566e-05	4.60001380354175e-05	5.78123204241761e-05	5.9368246120948e-05
2.7.7.53	5.46746930047334e-05	0.000145586458146425	4.78770462031541e-05	0.000125581788630005	3.09001916950936e-05	0.000131822225316849	5.27371292632123e-05	0.000128567685571691	2.2940993637242e-05	5.70961439422151e-05	0.000130472877198365	3.75176154529999e-05	7.14342111543235e-05
2.7.7.56	0.000865835038432858	0.00100491831218553	0.000871595204969834	0.00100893970640794	0.000866540802147219	0.000991732617834631	0.000875801702827528	0.00101926769202233	0.000885666335241128	0.000864912662016636	0.000921000780645394	0.000864827665619202	0.000971818807233194
2.7.7.58	0.000161947681318089	3.99614542236586e-05	0.000166278669410375	4.84571370399385e-05	0.000185368484573953	5.09014976899796e-05	0.000165310445717768	3.90001518629029e-05	0.0001192247669171	9.99588820160051e-05	8.93613752439335e-05	0.000226501875644319	6.28280539027677e-05
2.7.7.59	0.000841990091658925	0.000839534851848415	0.000839369982422043	0.000829907532100947	0.000849895300339732	0.000780274808566697	0.000850887564733938	0.000859872980000508	0.000839111271529982	0.000665466704385387	0.000748460396457037	0.000825251956972529	0.000303100895354091
2.7.7.6	0.00362371049039237	0.00414781764090308	0.00358633185717182	0.00409904856472808	0.0035530418265914	0.00409537318527067	0.00361776594793778	0.00416621961485449	0.00362391589312032	0.00352889701506501	0.00394362887562516	0.00356896220779197	0.00392074723394871
2.7.7.60	0.000917292307855967	0.00105648593844757	0.000907801468734853	0.00104846288172332	0.000899652056863447	0.00103372922708554	0.000917348385978918	0.0010537937603979	0.000909335284814212	0.000905546742468142	0.00103451294994683	0.000900279341900615	0.00102237897293338
