1	2
ASV_729	3.39996521353747	3.39996521353747
ASV_730	16.716611972653	16.716611972653
ASV_731	2.05463070255333	2.05463070255333
ASV_733	38.0715213240155	38.0715213240155
ASV_734	26.8245071854102	26.8245071854102
ASV_736	2.02472286661024	2.02472286661024
ASV_737	8.14859512130691	8.14859512130691
ASV_740	29.5812795253318	29.5812795253318
ASV_741	5.80367812280068	5.80367812280068
ASV_742	15.3353561528228	15.3353561528228
ASV_743	3.64922333185118	3.64922333185118
ASV_744	10.6824436553119	10.6824436553119
ASV_745	3.5115544730684	3.5115544730684
ASV_747	22.1249924360306	22.1249924360306
ASV_748	1.66898233224301	1.66898233224301
ASV_749	10.7892080425144	10.7892080425144
ASV_750	2.52625963746819	2.52625963746819
ASV_751	9.15381676205931	9.15381676205931
ASV_753	24.1206543300099	24.1206543300099
ASV_754	2.00816264948917	2.00816264948917
ASV_755	13.6353530966631	13.6353530966631
ASV_757	3.33598969432619	3.33598969432619
ASV_758	1.86943899887967	1.86943899887967
ASV_759	1.53748982005794	1.53748982005794
ASV_760	10.7169019012174	10.7169019012174
ASV_761	7.25699825268942	7.25699825268942
ASV_762	0.688833292858551	0.688833292858551
ASV_763	19.690574622306	19.690574622306
ASV_764	22.3030937668399	22.3030937668399
ASV_766	3.57006954378512	3.57006954378512
ASV_767	5.56641097192003	5.56641097192003
ASV_768	18.3442811467769	18.3442811467769
ASV_769	3.73446503488216	3.73446503488216
ASV_770	3.45977292254318	3.45977292254318
ASV_771	6.73916339806366	6.73916339806366
ASV_772	14.1807817930861	14.1807817930861
ASV_773	16.5940317733399	16.5940317733399
ASV_774	2.18168122286452	2.18168122286452
ASV_776	13.6085082377475	13.6085082377475
ASV_777	2.79920792620156	2.79920792620156
ASV_778	15.0700127718578	15.0700127718578
ASV_779	13.4938622137603	13.4938622137603
ASV_781	1.94381633441144	1.94381633441144
ASV_782	1.39315053045079	1.39315053045079
ASV_783	4.23021003792402	4.23021003792402
ASV_784	8.61203666185498	8.61203666185498
ASV_785	17.8946782684131	17.8946782684131
ASV_788	0.500012500468769	0.500012500468769
ASV_789	2.81159641024814	2.81159641024814
ASV_791	19.0016943792935	19.0016943792935
ASV_792	13.4318578638082	13.4318578638082
ASV_793	22.1624906259192	22.1624906259192
ASV_794	3.00900830594156	3.00900830594156
ASV_795	2.13345603002854	2.13345603002854
ASV_797	3.1925372371278	3.1925372371278
ASV_798	0.809415498541983	0.809415498541983
ASV_799	2.26951483742332	2.26951483742332
ASV_800	2.02990718911171	2.02990718911171
ASV_801	7.11003470850224	7.11003470850224
ASV_802	13.6530194073154	13.6530194073154
ASV_803	24.5021533592064	24.5021533592064
ASV_804	15.081715107654	15.081715107654
ASV_805	17.5517833065732	17.5517833065732
ASV_806	3.79023725545847	3.79023725545847
ASV_807	6.06640542599454	6.06640542599454
ASV_808	1.97740750305369	1.97740750305369
ASV_811	15.8119002206551	15.8119002206551
ASV_812	25.0400634818607	25.0400634818607
ASV_814	1.27111688247447	1.27111688247447
ASV_815	3.77326972268832	3.77326972268832
ASV_816	3.95611125716734	3.95611125716734
ASV_817	7.22805108513267	7.22805108513267
ASV_818	2.4822595512057	2.4822595512057
ASV_819	1.92593263306868	1.92593263306868
ASV_820	5.73160237366874	5.73160237366874
ASV_821	2.82331109310106	2.82331109310106
ASV_822	13.7016882132878	13.7016882132878
ASV_824	10.8014194539827	10.8014194539827
ASV_825	27.4257480093857	27.4257480093857
ASV_826	8.53765255867559	8.53765255867559
ASV_827	20.4607122249446	20.4607122249446
ASV_828	22.7431356950474	22.7431356950474
ASV_831	6.87368533580449	6.87368533580449
ASV_832	26.0780767537772	26.0780767537772
ASV_834	8.42703782989304	8.42703782989304
ASV_835	4.10540117933631	4.10540117933631
ASV_836	9.3072572928317	9.3072572928317
ASV_837	13.8074152542055	13.8074152542055
ASV_839	8.59735717126458	8.59735717126458
ASV_840	2.42379937982242	2.42379937982242
ASV_841	3.83757845405353	3.83757845405353
ASV_842	1.20728754448212	1.20728754448212
ASV_843	8.87570103919836	8.87570103919836
ASV_844	26.6063895699857	26.6063895699857
ASV_847	4.56695354550449	4.56695354550449
ASV_848	1.76765084798392	1.76765084798392
ASV_849	13.9692541673067	13.9692541673067
ASV_850	4.28513129662821	4.28513129662821
ASV_852	5.98667483851582	5.98667483851582
ASV_853	1.95304177718851	1.95304177718851
ASV_855	15.7431991922707	15.7431991922707
ASV_856	7.2228755313256	7.2228755313256
ASV_857	0.944991540333455	0.944991540333455
ASV_858	4.14885938878476	4.14885938878476
ASV_859	2.2265444377811	2.2265444377811
ASV_860	20.2957718045666	20.2957718045666
ASV_861	6.59771951561115	6.59771951561115
ASV_862	18.7797633644308	18.7797633644308
ASV_863	3.55281011286167	3.55281011286167
ASV_864	31.0241043892418	31.0241043892418
ASV_866	4.77358952246978	4.77358952246978
ASV_867	10.8250115735443	10.8250115735443
ASV_869	5.2719313620069	5.2719313620069
ASV_870	30.1406722006064	30.1406722006064
ASV_871	0.500012500468769	0.500012500468769
ASV_872	3.99668623478597	3.99668623478597
ASV_873	0.854175509362028	0.854175509362028
ASV_876	22.7423545170417	22.7423545170417
ASV_877	15.069484915435	15.069484915435
ASV_878	13.4092321101084	13.4092321101084
ASV_879	25.7649478408351	25.7649478408351
ASV_880	17.4169675129985	17.4169675129985
ASV_881	0.836221545721006	0.836221545721006
ASV_882	5.70217049588554	5.70217049588554
ASV_883	2.05904545331342	2.05904545331342
ASV_884	1.34524239370347	1.34524239370347
ASV_887	5.6890684537187	5.6890684537187
ASV_888	1.99052388531413	1.99052388531413
ASV_889	2.28865620471977	2.28865620471977
ASV_890	21.6773958222931	21.6773958222931
ASV_891	29.2977738866609	29.2977738866609
ASV_893	18.8770904385706	18.8770904385706
ASV_895	10.0407117739744	10.0407117739744
ASV_896	9.07070050645862	9.07070050645862
ASV_898	6.94971150980757	6.94971150980757
ASV_899	28.7702170198404	28.7702170198404
ASV_901	2.9024700074362	2.9024700074362
ASV_902	7.2270339555346	7.2270339555346
ASV_903	13.2756796580343	13.2756796580343
ASV_904	5.04555916459676	5.04555916459676
ASV_905	28.1204912504424	28.1204912504424
ASV_906	11.13213984555	11.13213984555
ASV_907	4.9391319295756	4.9391319295756
ASV_908	11.1710217052492	11.1710217052492
ASV_909	3.74556171550713	3.74556171550713
ASV_910	1.85229031415254	1.85229031415254
ASV_911	9.04263854900032	9.04263854900032
ASV_912	9.12363228756431	9.12363228756431
ASV_913	2.63347391121948	2.63347391121948
ASV_914	1.10576863107768	1.10576863107768
ASV_915	16.5135258507675	16.5135258507675
ASV_916	4.9040975545594	4.9040975545594
ASV_917	14.1122010892695	14.1122010892695
ASV_918	2.61745603529588	2.61745603529588
ASV_920	13.8696120033322	13.8696120033322
ASV_922	18.2864232489715	18.2864232489715
ASV_923	11.8281370634885	11.8281370634885
ASV_924	2.63108407192227	2.63108407192227
ASV_925	1.87382873469887	1.87382873469887
ASV_926	13.8451998073966	13.8451998073966
ASV_927	6.94430921987908	6.94430921987908
ASV_928	3.19093625775894	3.19093625775894
ASV_929	13.4464532792666	13.4464532792666
ASV_930	5.25177082866057	5.25177082866057
ASV_931	8.97990022312606	8.97990022312606
ASV_932	6.05130318588368	6.05130318588368
ASV_933	2.01399981008616	2.01399981008616
ASV_936	24.6314430750976	24.6314430750976
ASV_937	0.50001250046877	0.50001250046877
ASV_938	3.25150109117452	3.25150109117452
ASV_940	13.3852423734911	13.3852423734911
ASV_943	1.37519955820751	1.37519955820751
ASV_945	8.96866310992919	8.96866310992919
ASV_946	2.50124694275184	2.50124694275184
ASV_947	2.43608563473492	2.43608563473492
ASV_948	25.2488200489062	25.2488200489062
ASV_950	23.3565927704092	23.3565927704092
ASV_951	3.39867503900166	3.39867503900166
ASV_952	14.3136269792686	14.3136269792686
ASV_953	17.4354486456635	17.4354486456635
ASV_954	18.080473960197	18.080473960197
ASV_955	10.7828312172795	10.7828312172795
ASV_956	18.6406533969853	18.6406533969853
ASV_957	4.00143630462125	4.00143630462125
ASV_958	7.04279631613107	7.04279631613107
ASV_959	16.3402438539819	16.3402438539819
ASV_960	14.1009627047796	14.1009627047796
ASV_963	13.0674885608719	13.0674885608719
ASV_964	13.1056801708422	13.1056801708422
ASV_965	17.252895004669	17.252895004669
ASV_966	5.89707505102335	5.89707505102335
ASV_968	4.21859780289118	4.21859780289118
ASV_969	1.91015754690649	1.91015754690649
ASV_971	3.92152608062217	3.92152608062217
ASV_972	2.03118923808867	2.03118923808867
ASV_973	2.79084879279541	2.79084879279541
ASV_974	1.20230501208967	1.20230501208967
ASV_976	22.0906125810681	22.0906125810681
ASV_977	2.190876683062	2.190876683062
ASV_978	27.6330713390397	27.6330713390397
ASV_979	37.203551313774	37.203551313774
ASV_980	1.95473601331066	1.95473601331066
ASV_981	14.722366130427	14.722366130427
ASV_982	7.88402343136557	7.88402343136557
ASV_983	0.951022534494989	0.951022534494989
ASV_984	22.6319734101962	22.6319734101962
ASV_985	1.86156567393484	1.86156567393484
ASV_986	0.850654413298955	0.850654413298955
ASV_987	13.4600446795455	13.4600446795455
ASV_988	1.29521270387202	1.29521270387202
ASV_990	5.43304109684441	5.43304109684441
ASV_991	24.7144826213544	24.7144826213544
ASV_994	3.34980875631253	3.34980875631253
ASV_996	2.55593982240649	2.55593982240649
ASV_998	8.08294722174952	8.08294722174952
ASV_999	2.82674376074033	2.82674376074033
ASV_1000	0.50001250046877	0.50001250046877
ASV_1001	3.08168598637275	3.08168598637275
ASV_1002	0.949729853918069	0.949729853918069
ASV_1003	1.13824885613853	1.13824885613853
ASV_1004	8.30812095590601	8.30812095590601
ASV_1006	9.31262607683587	9.31262607683587
ASV_1007	11.4572684931472	11.4572684931472
ASV_1008	13.4023656977043	13.4023656977043
ASV_1009	25.6553300993466	25.6553300993466
ASV_1010	13.8748677574932	13.8748677574932
ASV_1011	7.0793988130681	7.0793988130681
ASV_1015	1.33117880197339	1.33117880197339
ASV_1016	6.18387416631528	6.18387416631528
ASV_1019	2.28973231797385	2.28973231797385
ASV_1020	9.23142586996472	9.23142586996472
ASV_1021	10.1471243813541	10.1471243813541
ASV_1022	3.2772356970062	3.2772356970062
ASV_1023	7.50272559932515	7.50272559932515
ASV_1024	1.29903560351059	1.29903560351059
ASV_1027	2.73710792952146	2.73710792952146
ASV_1028	1.42375595062945	1.42375595062945
ASV_1029	3.32577253978222	3.32577253978222
ASV_1030	23.4809582199347	23.4809582199347
ASV_1032	19.0791502930378	19.0791502930378
ASV_1034	7.48896568945054	7.48896568945054
ASV_1035	6.84431405171489	6.84431405171489
ASV_1037	5.21912068188892	5.21912068188892
ASV_1038	3.19513910231056	3.19513910231056
ASV_1039	1.3135508164805	1.3135508164805
ASV_1041	2.83826617007656	2.83826617007656
ASV_1045	1.35425083997858	1.35425083997858
ASV_1046	12.2613615760931	12.2613615760931
ASV_1048	1.76295295984751	1.76295295984751
ASV_1049	6.77927937117265	6.77927937117265
ASV_1051	2.07625911447772	2.07625911447772
ASV_1052	16.4108590805689	16.4108590805689
ASV_1053	4.48979198789332	4.48979198789332
ASV_1054	2.59660544562474	2.59660544562474
ASV_1055	19.4214376465238	19.4214376465238
ASV_1056	24.9317323401839	24.9317323401839
ASV_1057	2.23943185905129	2.23943185905129
ASV_1059	1.06422447606535	1.06422447606535
ASV_1060	15.3034862690461	15.3034862690461
ASV_1061	12.6976009523929	12.6976009523929
ASV_1062	5.9271307434806	5.9271307434806
ASV_1063	10.9678065832441	10.9678065832441
ASV_1065	5.99982243447798	5.99982243447798
ASV_1066	3.17335902638764	3.17335902638764
ASV_1067	20.2504164339381	20.2504164339381
ASV_1069	2.14757250846499	2.14757250846499
ASV_1070	1.00047596274196	1.00047596274196
ASV_1071	15.924019531328	15.924019531328
ASV_1073	12.9145261285929	12.9145261285929
ASV_1074	18.9132560242614	18.9132560242614
ASV_1075	15.1129190939792	15.1129190939792
ASV_1077	3.89738898493439	3.89738898493439
ASV_1078	1.64430457258001	1.64430457258001
ASV_1079	4.76162683423961	4.76162683423961
ASV_1080	7.30889224312124	7.30889224312124
ASV_1082	2.58522090887327	2.58522090887327
ASV_1083	17.6265598622059	17.6265598622059
ASV_1085	11.9890798530563	11.9890798530563
ASV_1086	4.61617306795245	4.61617306795245
ASV_1088	42.0855276777343	42.0855276777343
ASV_1090	20.8657708116832	20.8657708116832
ASV_1092	3.45812118506904	3.45812118506904
ASV_1095	3.58734309427545	3.58734309427545
ASV_1096	3.39748523907442	3.39748523907442
ASV_1097	1.29649483693116	1.29649483693116
ASV_1099	6.96542778900605	6.96542778900605
ASV_1102	12.3622285222615	12.3622285222615
ASV_1103	5.37190534272364	5.37190534272364
ASV_1104	34.734143107973	34.734143107973
ASV_1105	1.86932096455469	1.86932096455469
ASV_1106	11.4883790578384	11.4883790578384
ASV_1108	1.60229961328462	1.60229961328462
ASV_1109	26.8293280046651	26.8293280046651
ASV_1110	4.13350925210353	4.13350925210353
ASV_1112	4.93242283503583	4.93242283503583
ASV_1114	12.0323513106265	12.0323513106265
ASV_1115	20.689094207409	20.689094207409
ASV_1116	19.583744784079	19.583744784079
ASV_1117	1.39942950680041	1.39942950680041
ASV_1119	2.10383460572389	2.10383460572389
ASV_1120	2.68312567175234	2.68312567175234
ASV_1121	20.307397602205	20.307397602205
ASV_1122	4.76246122156019	4.76246122156019
ASV_1123	18.8608786549579	18.8608786549579
ASV_1124	12.5792403902424	12.5792403902424
ASV_1127	14.9359614157622	14.9359614157622
ASV_1128	1.37188645224723	1.37188645224723
ASV_1129	10.7939423419108	10.7939423419108
ASV_1130	23.1841671432409	23.1841671432409
ASV_1131	2.47565875336888	2.47565875336888
ASV_1133	10.2873454259137	10.2873454259137
ASV_1134	15.7853990267089	15.7853990267089
ASV_1135	14.8556398808514	14.8556398808514
ASV_1136	25.8987075876157	25.8987075876157
ASV_1138	5.56494067133839	5.56494067133839
ASV_1140	0.953805788524438	0.953805788524438
ASV_1141	1.94080497841867	1.94080497841867
ASV_1143	15.3619257293813	15.3619257293813
ASV_1144	7.28210246423697	7.28210246423697
ASV_1145	4.8191113944609	4.8191113944609
ASV_1146	22.8769945647969	22.8769945647969
ASV_1147	18.3691734812776	18.3691734812776
ASV_1149	23.7612902425217	23.7612902425217
ASV_1150	5.46338781236287	5.46338781236287
ASV_1152	4.37967261499668	4.37967261499668
ASV_1153	4.98428532514131	4.98428532514131
ASV_1154	40.3149679335765	40.3149679335765
ASV_1155	2.86708037312804	2.86708037312804
ASV_1156	23.2625489396097	23.2625489396097
ASV_1157	1.93126558638222	1.93126558638222
ASV_1158	8.73533117206369	8.73533117206369
ASV_1160	8.14375060704717	8.14375060704717
ASV_1162	1.95678163665076	1.95678163665076
ASV_1163	2.67703897631947	2.67703897631947
ASV_1164	7.19275701178326	7.19275701178326
ASV_1165	23.5137971032636	23.5137971032636
ASV_1166	21.8066538546552	21.8066538546552
ASV_1167	1.14486274368583	1.14486274368583
ASV_1168	1.44077510227059	1.44077510227059
ASV_1171	16.5801805430432	16.5801805430432
ASV_1172	15.945614795057	15.945614795057
ASV_1173	1.69649750739667	1.69649750739667
ASV_1174	5.46246872752903	5.46246872752903
ASV_1176	10.4987403748309	10.4987403748309
ASV_1177	20.5772551962675	20.5772551962675
ASV_1178	3.11985260198166	3.11985260198166
ASV_1180	20.1743523012724	20.1743523012724
ASV_1183	10.9386120304379	10.9386120304379
ASV_1184	2.54238601999911	2.54238601999911
ASV_1186	5.14962652108889	5.14962652108889
ASV_1187	12.7254607677746	12.7254607677746
ASV_1188	1.85177385775339	1.85177385775339
ASV_1189	23.350450206775	23.350450206775
ASV_1190	2.15615389754512	2.15615389754512
ASV_1191	2.49393240488981	2.49393240488981
ASV_1193	1.33064178236579	1.33064178236579
ASV_1195	3.98131016885765	3.98131016885765
ASV_1196	3.63658249088336	3.63658249088336
ASV_1198	9.31336519823709	9.31336519823709
ASV_1200	18.6989099448221	18.6989099448221
ASV_1202	17.6112065505905	17.6112065505905
ASV_1204	7.3089988886296	7.3089988886296
ASV_1205	4.76485666368576	4.76485666368576
ASV_1208	13.6848915034541	13.6848915034541
ASV_1209	28.3351385946533	28.3351385946533
ASV_1210	9.74811248532756	9.74811248532756
ASV_1211	2.83653311578399	2.83653311578399
ASV_1215	3.4762923836056	3.4762923836056
ASV_1217	2.56161354225426	2.56161354225426
ASV_1218	5.43865527868632	5.43865527868632
ASV_1219	9.63557034291831	9.63557034291831
ASV_1220	12.8494969255595	12.8494969255595
ASV_1222	6.79712235657268	6.79712235657268
ASV_1223	4.8066997313629	4.8066997313629
ASV_1224	15.7814973636959	15.7814973636959
ASV_1225	4.07306161882468	4.07306161882468
ASV_1226	0.801594276298771	0.801594276298771
ASV_1228	1.85255053964026	1.85255053964026
ASV_1230	25.2452637730132	25.2452637730132
ASV_1231	11.7053031770695	11.7053031770695
ASV_1232	0.849374086684187	0.849374086684187
ASV_1233	4.21915940301688	4.21915940301688
ASV_1234	1.69532144651618	1.69532144651618
ASV_1235	13.7833459396368	13.7833459396368
ASV_1236	4.34881067906435	4.34881067906435
ASV_1237	4.35377532052597	4.35377532052597
ASV_1238	1.60099551456665	1.60099551456665
ASV_1239	10.4794546117991	10.4794546117991
ASV_1241	16.6029223542682	16.6029223542682
ASV_1242	13.7328230997579	13.7328230997579
ASV_1243	9.37323764721474	9.37323764721474
ASV_1244	1.62322758694254	1.62322758694254
ASV_1245	0.832472385801158	0.832472385801158
ASV_1248	4.7557703140706	4.7557703140706
ASV_1251	0.976991675290324	0.976991675290324
ASV_1254	12.8994725117483	12.8994725117483
ASV_1255	6.50730980247867	6.50730980247867
ASV_1256	9.99556452243243	9.99556452243243
ASV_1257	13.1762863742451	13.1762863742451
ASV_1258	18.5529508699529	18.5529508699529
ASV_1259	1.64111033143882	1.64111033143882
ASV_1262	0.949531917991546	0.949531917991546
ASV_1263	29.6348722004258	29.6348722004258
ASV_1265	1.27215774448032	1.27215774448032
ASV_1266	32.52860118892	32.52860118892
ASV_1268	5.14610035225036	5.14610035225036
ASV_1269	3.05048750451402	3.05048750451402
ASV_1270	0.812586623214297	0.812586623214297
ASV_1271	2.8904597032637	2.8904597032637
ASV_1272	3.89716043864502	3.89716043864502
ASV_1273	21.2589428363937	21.2589428363937
ASV_1274	1.4414513465039	1.4414513465039
ASV_1275	6.30443148254341	6.30443148254341
ASV_1276	13.0613279476623	13.0613279476623
ASV_1277	5.16851988828027	5.16851988828027
ASV_1280	6.73392922017347	6.73392922017347
ASV_1281	9.6221598001463	9.6221598001463
ASV_1284	22.7854408547784	22.7854408547784
ASV_1285	2.28112653769008	2.28112653769008
ASV_1286	1.09512938205602	1.09512938205602
ASV_1287	4.02261297779875	4.02261297779875
ASV_1288	5.93659708140763	5.93659708140763
ASV_1290	12.0148088420103	12.0148088420103
ASV_1291	3.30737143446664	3.30737143446664
ASV_1292	2.73088030640802	2.73088030640802
ASV_1293	3.53988500382799	3.53988500382799
ASV_1294	12.3070688548857	12.3070688548857
ASV_1295	3.89238395447625	3.89238395447625
ASV_1296	8.7098137226411	8.7098137226411
ASV_1297	6.19292219651278	6.19292219651278
ASV_1298	5.078946554701	5.078946554701
ASV_1299	18.3640581950774	18.3640581950774
ASV_1301	1.88345007820735	1.88345007820735
ASV_1302	15.7377922886024	15.7377922886024
ASV_1303	16.9007603191304	16.9007603191304
ASV_1304	3.57603774617783	3.57603774617783
ASV_1305	17.1348867608591	17.1348867608591
ASV_1306	14.748747356439	14.748747356439
ASV_1308	3.57409152825082	3.57409152825082
ASV_1309	18.7530684924669	18.7530684924669
ASV_1310	10.2391843522101	10.2391843522101
ASV_1311	12.0941461905654	12.0941461905654
ASV_1312	25.0501090916025	25.0501090916025
ASV_1313	16.7127887968614	16.7127887968614
ASV_1314	10.8537812960679	10.8537812960679
ASV_1315	2.98544564846974	2.98544564846974
ASV_1316	18.0500330279663	18.0500330279663
ASV_1317	11.5871163985474	11.5871163985474
ASV_1319	9.22271289362383	9.22271289362383
ASV_1320	6.87598774253639	6.87598774253639
ASV_1322	1.49448152645498	1.49448152645498
ASV_1324	8.55065128139146	8.55065128139146
ASV_1325	2.83441678879831	2.83441678879831
ASV_1326	2.68047380076084	2.68047380076084
ASV_1328	2.78691202294194	2.78691202294194
ASV_1329	6.04706305571535	6.04706305571535
ASV_1330	13.425521746568	13.425521746568
ASV_1331	10.4908025724783	10.4908025724783
ASV_1332	8.76350392687797	8.76350392687797
ASV_1333	4.28130638105025	4.28130638105025
ASV_1335	9.12188349200777	9.12188349200777
ASV_1337	11.9954481455346	11.9954481455346
ASV_1338	1.29802637269322	1.29802637269322
ASV_1340	3.42233861318645	3.42233861318645
ASV_1341	17.8392564928808	17.8392564928808
ASV_1342	4.62510976902822	4.62510976902822
ASV_1343	10.8455782727277	10.8455782727277
ASV_1345	4.89680416957691	4.89680416957691
ASV_1346	14.2507446747947	14.2507446747947
ASV_1350	13.3637994025391	13.3637994025391
ASV_1351	2.96756913355211	2.96756913355211
ASV_1352	7.33928690130365	7.33928690130365
ASV_1353	13.7646931204481	13.7646931204481
ASV_1354	3.73369254258627	3.73369254258627
ASV_1357	7.66904933977846	7.66904933977846
ASV_1358	16.3726914723773	16.3726914723773
ASV_1359	15.324023226667	15.324023226667
ASV_1360	13.2774242188685	13.2774242188685
ASV_1361	7.75743845842199	7.75743845842199
ASV_1362	17.1234480307416	17.1234480307416
ASV_1363	1.88522730417559	1.88522730417559
ASV_1364	2.1991771864938	2.1991771864938
ASV_1368	16.7184191606888	16.7184191606888
ASV_1370	15.3360822922725	15.3360822922725
ASV_1371	39.0744193522043	39.0744193522043
ASV_1372	13.9595814503475	13.9595814503475
ASV_1373	4.48143118967814	4.48143118967814
ASV_1374	1.73461001067513	1.73461001067513
ASV_1375	6.24998765014195	6.24998765014195
ASV_1377	1.11247526097988	1.11247526097988
ASV_1379	3.581017019744	3.581017019744
ASV_1381	3.05704255429043	3.05704255429043
ASV_1384	14.3041347590828	14.3041347590828
ASV_1385	11.6668826926931	11.6668826926931
ASV_1386	5.31492375227164	5.31492375227164
ASV_1387	11.2121907702014	11.2121907702014
ASV_1388	14.854833357595	14.854833357595
ASV_1389	8.5483845392088	8.5483845392088
ASV_1390	12.786209999897	12.786209999897
ASV_1391	8.79449300963763	8.79449300963763
ASV_1393	3.87224041775617	3.87224041775617
ASV_1394	1.86246924398397	1.86246924398397
ASV_1395	6.17095189606224	6.17095189606224
ASV_1396	5.91441213349964	5.91441213349964
ASV_1397	10.9514661541469	10.9514661541469
ASV_1399	11.1773906111589	11.1773906111589
ASV_1400	1.37556052253739	1.37556052253739
ASV_1401	1.55397581031625	1.55397581031625
ASV_1402	5.62914494614662	5.62914494614662
ASV_1403	0.978855493219852	0.978855493219852
ASV_1406	3.89303110299265	3.89303110299265
ASV_1407	1.32415349321883	1.32415349321883
ASV_1408	11.5734718263109	11.5734718263109
ASV_1409	5.40867524902362	5.40867524902362
ASV_1410	2.00228524370605	2.00228524370605
ASV_1411	20.8421622093009	20.8421622093009
ASV_1412	16.061994155522	16.061994155522
ASV_1413	0.67305601275528	0.67305601275528
ASV_1414	38.0902551722518	38.0902551722518
ASV_1415	6.67537627679266	6.67537627679266
ASV_1416	13.1559988528786	13.1559988528786
ASV_1417	25.0945474479864	25.0945474479864
ASV_1418	15.0514401117235	15.0514401117235
ASV_1419	20.311969823663	20.311969823663
ASV_1421	3.5516656494991	3.5516656494991
ASV_1422	4.29203189789563	4.29203189789563
ASV_1423	15.2857182631068	15.2857182631068
ASV_1424	6.82374742216391	6.82374742216391
ASV_1425	4.59223913600555	4.59223913600555
ASV_1426	3.33404136161009	3.33404136161009
ASV_1427	4.73736767776292	4.73736767776292
ASV_1428	0.900680749350698	0.900680749350698
ASV_1429	22.7294525500592	22.7294525500592
ASV_1430	21.0743882763183	21.0743882763183
ASV_1431	18.3859492001467	18.3859492001467
ASV_1432	18.3656626408808	18.3656626408808
ASV_1435	1.56731731852437	1.56731731852437
ASV_1436	1.68247546432486	1.68247546432486
ASV_1437	0.500012500468769	0.500012500468769
ASV_1438	18.281638364853	18.281638364853
ASV_1439	15.5749632969377	15.5749632969377
ASV_1440	8.61489936237623	8.61489936237623
ASV_1442	41.8511805744946	41.8511805744946
ASV_1443	2.41999678231593	2.41999678231593
ASV_1444	2.64315284313396	2.64315284313396
ASV_1445	4.93693828270163	4.93693828270163
ASV_1446	1.09022309494781	1.09022309494781
ASV_1447	3.23583324036208	3.23583324036208
ASV_1448	11.6654226338005	11.6654226338005
ASV_1451	5.6178785925951	5.6178785925951
ASV_1452	3.73000509963642	3.73000509963642
ASV_1454	8.72357098258904	8.72357098258904
ASV_1455	2.45832696196903	2.45832696196903
ASV_1456	16.8732056351327	16.8732056351327
ASV_1457	2.26928955325231	2.26928955325231
ASV_1458	1.36126714884703	1.36126714884703
ASV_1459	1.86258316632105	1.86258316632105
ASV_1460	1.09624211471691	1.09624211471691
ASV_1461	0.50001250046877	0.50001250046877
ASV_1462	22.4989865206488	22.4989865206488
ASV_1465	6.30632037384271	6.30632037384271
ASV_1466	7.28071084560541	7.28071084560541
ASV_1468	13.9177183021993	13.9177183021993
ASV_1469	15.436283901448	15.436283901448
ASV_1471	10.3416291936189	10.3416291936189
ASV_1472	37.393190271832	37.393190271832
ASV_1474	12.4411292859772	12.4411292859772
ASV_1475	0.856363447236533	0.856363447236533
ASV_1476	2.67029727114039	2.67029727114039
ASV_1477	16.6462793459733	16.6462793459733
replicate	-16.2063668676633	-16.2063668676633
